locus_tag	ftype	length_bp	gene	EC_number	COG	product
Brevi_341_13.fa_00096	CDS	639				hypothetical protein
Brevi_341_13.fa_00097	CDS	831				hypothetical protein
Brevi_341_13.fa_00098	CDS	237				hypothetical protein
Brevi_341_13.fa_00099	CDS	870				hypothetical protein
Brevi_341_13.fa_00100	CDS	369				hypothetical protein
Brevi_341_13.fa_00101	CDS	582	hin_1		COG1961	DNA-invertase hin
Brevi_341_13.fa_00102	CDS	582	ogt_1	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
Brevi_341_13.fa_00103	CDS	1491	alkA		COG0122	putative bifunctional transcriptional activator/DNA repair enzyme AlkA
Brevi_341_13.fa_00104	CDS	969				hypothetical protein
Brevi_341_13.fa_00105	CDS	792			COG0325	Pyridoxal phosphate homeostasis protein
Brevi_341_13.fa_00106	CDS	1452	norG		COG1167	HTH-type transcriptional regulator NorG
Brevi_341_13.fa_00107	CDS	672				hypothetical protein
Brevi_341_13.fa_00108	CDS	1374	ddc_1	4.1.1.86	COG0076	L-2,4-diaminobutyrate decarboxylase
Brevi_341_13.fa_00109	CDS	891	betI_1			HTH-type transcriptional regulator BetI
Brevi_341_13.fa_00110	CDS	912	kce	2.3.1.247	COG3246	3-keto-5-aminohexanoate cleavage enzyme
Brevi_341_13.fa_00111	CDS	1497	lcdH_1	1.1.1.108		L-carnitine dehydrogenase
Brevi_341_13.fa_00112	CDS	552				hypothetical protein
Brevi_341_13.fa_00113	CDS	1086				hypothetical protein
Brevi_341_13.fa_00114	CDS	1365	bglA	3.2.1.21		Beta-glucosidase
Brevi_341_13.fa_00115	CDS	384				hypothetical protein
Brevi_341_13.fa_00116	tRNA	74				tRNA-Ala(cgc)
Brevi_341_13.fa_00117	CDS	1209	andAa	1.18.1.3		Anthranilate 1,2-dioxygenase system ferredoxin--NAD(+) reductase component
Brevi_341_13.fa_00118	CDS	723	alkB	1.14.11.33	COG3145	Alpha-ketoglutarate-dependent dioxygenase AlkB
Brevi_341_13.fa_00119	CDS	402				hypothetical protein
Brevi_341_13.fa_00120	CDS	261				hypothetical protein
Brevi_341_13.fa_00121	CDS	399				hypothetical protein
Brevi_341_13.fa_00122	CDS	1518	mrpD_1		COG0651	Na(+)/H(+) antiporter subunit D
Brevi_341_13.fa_00123	CDS	333	mnhC1		COG1006	Na(+)/H(+) antiporter subunit C1
Brevi_341_13.fa_00124	CDS	3075	mrpA_1		COG1009	Na(+)/H(+) antiporter subunit A
Brevi_341_13.fa_00125	CDS	1131	aceC	2.4.1.252		GDP-mannose:cellobiosyl-diphosphopolyprenol alpha-mannosyltransferase
Brevi_341_13.fa_00126	CDS	597	gpgP	3.1.3.85	COG0406	Glucosyl-3-phosphoglycerate phosphatase
Brevi_341_13.fa_00127	CDS	390	rsfS		COG0799	Ribosomal silencing factor RsfS
Brevi_341_13.fa_00128	CDS	1404				hypothetical protein
Brevi_341_13.fa_00129	CDS	576	nadD	2.7.7.18	COG1057	putative nicotinate-nucleotide adenylyltransferase
Brevi_341_13.fa_00130	CDS	165				hypothetical protein
Brevi_341_13.fa_00131	CDS	1290	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
Brevi_341_13.fa_00132	CDS	1167	proB	2.7.2.11	COG0263	Glutamate 5-kinase
Brevi_341_13.fa_00133	CDS	1563	obg	3.6.5.-	COG0536	GTPase Obg
Brevi_341_13.fa_00134	CDS	252	rpmA		COG0211	50S ribosomal protein L27
Brevi_341_13.fa_00135	CDS	390	rplU		COG0261	50S ribosomal protein L21
Brevi_341_13.fa_00136	CDS	360	tyrA_1		COG0287	T-protein
Brevi_341_13.fa_00137	CDS	1533	alsT_1		COG1115	Amino-acid carrier protein AlsT
Brevi_341_13.fa_00138	CDS	870				hypothetical protein
Brevi_341_13.fa_00139	CDS	3231	rng	3.1.26.-	COG1530	Ribonuclease G
Brevi_341_13.fa_00140	CDS	651				hypothetical protein
Brevi_341_13.fa_00141	CDS	414	ndkA	2.7.4.6	COG0105	Nucleoside diphosphate kinase
Brevi_341_13.fa_00142	CDS	366				hypothetical protein
Brevi_341_13.fa_00143	CDS	1389	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
Brevi_341_13.fa_00144	CDS	3267	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
Brevi_341_13.fa_00145	CDS	756		1.-.-.-	COG4221	putative oxidoreductase
Brevi_341_13.fa_00146	CDS	1149	wecH	2.3.1.-	COG3274	O-acetyltransferase WecH
Brevi_341_13.fa_00147	CDS	2646	valS	6.1.1.9	COG0525	Valine--tRNA ligase
Brevi_341_13.fa_00148	CDS	690				hypothetical protein
Brevi_341_13.fa_00149	CDS	1290	entS_1		COG0477	Enterobactin exporter EntS
Brevi_341_13.fa_00150	CDS	1293	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
Brevi_341_13.fa_00151	CDS	651	clpP2_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit 2
Brevi_341_13.fa_00152	CDS	612	clpP1_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit 1
Brevi_341_13.fa_00153	CDS	1371	tig	5.2.1.8	COG0544	Trigger factor
Brevi_341_13.fa_00154	CDS	666				hypothetical protein
Brevi_341_13.fa_00155	CDS	852	epsH	2.4.-.-	COG0463	Putative glycosyltransferase EpsH
Brevi_341_13.fa_00156	CDS	1158			COG1680	putative protein
Brevi_341_13.fa_00157	CDS	228				hypothetical protein
Brevi_341_13.fa_00158	CDS	405				hypothetical protein
Brevi_341_13.fa_00159	CDS	741				hypothetical protein
Brevi_341_13.fa_00160	CDS	588	betI_2			HTH-type transcriptional regulator BetI
Brevi_341_13.fa_00161	CDS	309				hypothetical protein
Brevi_341_13.fa_00162	CDS	351				hypothetical protein
Brevi_341_13.fa_00163	CDS	216				hypothetical protein
Brevi_341_13.fa_00164	tRNA	74				tRNA-Gly(tcc)
Brevi_341_13.fa_00165	tRNA	75				tRNA-Pro(tgg)
Brevi_341_13.fa_00166	CDS	1227	gdhB	1.1.5.2	COG2133	Quinoprotein glucose dehydrogenase B
Brevi_341_13.fa_00167	CDS	1113	adhD	1.1.1.1	COG1062	Putative alcohol dehydrogenase D
Brevi_341_13.fa_00168	CDS	474	rpiB	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
Brevi_341_13.fa_00169	CDS	606				Thioredoxin-like reductase
Brevi_341_13.fa_00170	CDS	2655	pepN_1	3.4.11.2		Aminopeptidase N
Brevi_341_13.fa_00171	CDS	1119	ykuT		COG0668	putative MscS family protein YkuT
Brevi_341_13.fa_00172	CDS	402	glbO		COG2346	Group 2 truncated hemoglobin GlbO
Brevi_341_13.fa_00173	CDS	675				hypothetical protein
Brevi_341_13.fa_00174	CDS	552				hypothetical protein
Brevi_341_13.fa_00175	CDS	909	tesB	3.1.2.-	COG1946	Acyl-CoA thioesterase 2
Brevi_341_13.fa_00176	CDS	258				hypothetical protein
Brevi_341_13.fa_00177	CDS	1683	ettA		COG0488	Energy-dependent translational throttle protein EttA
Brevi_341_13.fa_00178	CDS	726				hypothetical protein
Brevi_341_13.fa_00179	CDS	600	ssb_1		COG0629	Single-stranded DNA-binding protein
Brevi_341_13.fa_00180	CDS	1581	era_1			GTPase Era
Brevi_341_13.fa_00181	CDS	1698				hypothetical protein
Brevi_341_13.fa_00182	tRNA	75				tRNA-Arg(tct)
Brevi_341_13.fa_00183	CDS	207				hypothetical protein
Brevi_341_13.fa_00184	CDS	315				hypothetical protein
Brevi_341_13.fa_00185	CDS	1191		2.3.1.9	COG0183	putative acetyl-CoA acetyltransferase
Brevi_341_13.fa_00186	CDS	1587				hypothetical protein
Brevi_341_13.fa_00187	CDS	132				hypothetical protein
Brevi_341_13.fa_00188	CDS	297				putative protein
Brevi_341_13.fa_00189	CDS	696	nucS	3.1.-.-	COG1637	Endonuclease NucS
Brevi_341_13.fa_00190	CDS	1314	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
Brevi_341_13.fa_00191	CDS	468				hypothetical protein
Brevi_341_13.fa_00192	CDS	261	atpC		COG0355	ATP synthase epsilon chain
Brevi_341_13.fa_00193	CDS	1449	atpD	3.6.3.14		ATP synthase subunit beta
Brevi_341_13.fa_00194	CDS	933	atpG			ATP synthase gamma chain
Brevi_341_13.fa_00195	CDS	1635	atpA	3.6.3.14		ATP synthase subunit alpha
Brevi_341_13.fa_00196	CDS	807	atpH			ATP synthase subunit delta
Brevi_341_13.fa_00197	CDS	552	atpF		COG0711	ATP synthase subunit b
Brevi_341_13.fa_00198	CDS	225	atpE			ATP synthase subunit c
Brevi_341_13.fa_00199	CDS	813	atpB		COG0356	ATP synthase subunit a
Brevi_341_13.fa_00200	CDS	447				hypothetical protein
Brevi_341_13.fa_00201	CDS	1110	wecA	2.7.8.35	COG0472	Decaprenyl-phosphate N-acetylglucosaminephosphotransferase
Brevi_341_13.fa_00202	CDS	651		2.7.7.87	COG0009	Putative threonylcarbamoyl-AMP synthase
Brevi_341_13.fa_00203	CDS	879	prmC_1	2.1.1.297	COG2890	Release factor glutamine methyltransferase
Brevi_341_13.fa_00204	CDS	1080	prfA		COG0216	Peptide chain release factor 1
Brevi_341_13.fa_00205	CDS	1155	rho	3.6.4.-		Transcription termination factor Rho
Brevi_341_13.fa_00206	CDS	909	thrB	2.7.1.39	COG0083	Homoserine kinase
Brevi_341_13.fa_00207	CDS	1089	thrC	4.2.3.1	COG0498	Threonine synthase
Brevi_341_13.fa_00208	CDS	1308	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
Brevi_341_13.fa_00209	CDS	1437	lysA_1	4.1.1.20	COG0019	Diaminopimelate decarboxylase
Brevi_341_13.fa_00210	CDS	903	argS_1	6.1.1.19	COG0018	Arginine--tRNA ligase
Brevi_341_13.fa_00211	CDS	1176	yycB_1		COG2807	putative transporter YycB
Brevi_341_13.fa_00212	CDS	2550	ytrF_1		COG0577	ABC transporter permease YtrF
Brevi_341_13.fa_00213	CDS	825	bceA_1		COG1136	Bacitracin export ATP-binding protein BceA
Brevi_341_13.fa_00214	tRNA	76				tRNA-Arg(ccg)
Brevi_341_13.fa_00215	CDS	1038	yodJ	3.4.-.-	COG1876	Putative carboxypeptidase YodJ
Brevi_341_13.fa_00216	CDS	1041			COG1253	putative protein
Brevi_341_13.fa_00217	CDS	1329				hypothetical protein
Brevi_341_13.fa_00218	CDS	1458	guaB1	1.-.-.-	COG0516	putative oxidoreductase
Brevi_341_13.fa_00219	CDS	3762	kgd	2.2.1.5	COG0508	Multifunctional 2-oxoglutarate metabolism enzyme
Brevi_341_13.fa_00220	CDS	615				hypothetical protein
Brevi_341_13.fa_00221	CDS	273	rshA			Anti-sigma factor RshA
Brevi_341_13.fa_00222	CDS	657	sigR		COG1595	ECF RNA polymerase sigma factor SigR
Brevi_341_13.fa_00223	CDS	498				hypothetical protein
Brevi_341_13.fa_00224	CDS	1329	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
Brevi_341_13.fa_00225	CDS	1032	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
Brevi_341_13.fa_00226	CDS	807	hisN	3.1.3.15	COG0483	Histidinol-phosphatase
Brevi_341_13.fa_00227	CDS	1272	dapC	2.6.1.17		putative N-succinyldiaminopimelate aminotransferase DapC
Brevi_341_13.fa_00228	CDS	549				hypothetical protein
Brevi_341_13.fa_00229	tRNA	75				tRNA-Met(cat)
Brevi_341_13.fa_00230	tRNA	75				tRNA-Met(cat)
Brevi_341_13.fa_00231	CDS	996	yfiY_1		COG0614	putative siderophore-binding lipoprotein YfiY
Brevi_341_13.fa_00232	CDS	2982				hypothetical protein
Brevi_341_13.fa_00233	CDS	1041	ylbL		COG3480	putative protein YlbL
Brevi_341_13.fa_00234	CDS	1446				hypothetical protein
Brevi_341_13.fa_00235	CDS	570				hypothetical protein
Brevi_341_13.fa_00236	CDS	483				hypothetical protein
Brevi_341_13.fa_00237	CDS	903				hypothetical protein
Brevi_341_13.fa_00238	CDS	2040	uvrD2	3.6.4.12	COG0210	ATP-dependent DNA helicase UvrD2
Brevi_341_13.fa_00239	CDS	1035	nudC_1	3.6.1.22	COG2816	NADH pyrophosphatase
Brevi_341_13.fa_00240	CDS	1083				hypothetical protein
Brevi_341_13.fa_00241	CDS	3186	pcrA	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
Brevi_341_13.fa_00242	CDS	3261	addB	3.6.4.12		ATP-dependent helicase/deoxyribonuclease subunit B
Brevi_341_13.fa_00243	CDS	492				putative HTH-type transcriptional regulator
Brevi_341_13.fa_00244	CDS	222				hypothetical protein
Brevi_341_13.fa_00245	CDS	633				hypothetical protein
Brevi_341_13.fa_00246	CDS	1470	cshA	3.6.4.13	COG0513	ATP-dependent RNA helicase CshA
Brevi_341_13.fa_00247	CDS	858	phnPP	3.1.4.57	COG0613	Phosphoribosyl 1,2-cyclic phosphate 1,2-diphosphodiesterase
Brevi_341_13.fa_00248	CDS	1515	pepPI	3.4.11.9		Xaa-Pro aminopeptidase 1
Brevi_341_13.fa_00249	CDS	1077		3.4.11.-	COG3191	putative aminopeptidase
Brevi_341_13.fa_00250	CDS	1929	cpdA_1	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
Brevi_341_13.fa_00251	CDS	1275			COG2239	Magnesium transporter MgtE
Brevi_341_13.fa_00252	CDS	534				hypothetical protein
Brevi_341_13.fa_00253	CDS	1125	mrp		COG0489	Iron-sulfur cluster carrier protein
Brevi_341_13.fa_00254	CDS	474	tatB_1			Sec-independent protein translocase protein TatB
Brevi_341_13.fa_00255	CDS	333	atl		COG3695	DNA base-flipping protein
Brevi_341_13.fa_00256	CDS	639		2.1.1.-	COG4122	Putative O-methyltransferase/MSMEI_4947
Brevi_341_13.fa_00257	CDS	171				hypothetical protein
Brevi_341_13.fa_00258	CDS	1236				hypothetical protein
Brevi_341_13.fa_00259	CDS	270				hypothetical protein
Brevi_341_13.fa_00260	CDS	900	folP2		COG0294	Inactive dihydropteroate synthase 2
Brevi_341_13.fa_00261	CDS	777	log	3.2.2.-	COG1611	Cytokinin riboside 5'-monophosphate phosphoribohydrolase
Brevi_341_13.fa_00262	CDS	1167	dapE_2	3.5.1.18	COG0624	Putative succinyl-diaminopimelate desuccinylase DapE
Brevi_341_13.fa_00263	CDS	945	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
Brevi_341_13.fa_00264	CDS	1284	gltA2	2.3.3.16	COG0372	Citrate synthase 1
Brevi_341_13.fa_00265	CDS	1137	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
Brevi_341_13.fa_00266	CDS	324			COG1146	Ferredoxin
Brevi_341_13.fa_00267	CDS	1074				hypothetical protein
Brevi_341_13.fa_00268	CDS	1758	vanW		COG2720	Vancomycin B-type resistance protein VanW
Brevi_341_13.fa_00269	CDS	1329	mshB	3.5.1.103	COG2120	1D-myo-inositol 2-acetamido-2-deoxy-alpha-D-glucopyranoside deacetylase
Brevi_341_13.fa_00270	CDS	1911	typA		COG1217	GTP-binding protein TypA/BipA
Brevi_341_13.fa_00271	CDS	1941			COG1123	putative ABC transporter ATP-binding protein
Brevi_341_13.fa_00272	CDS	1032			COG1173	Putative peptide transport permease protein
Brevi_341_13.fa_00273	CDS	1545			COG0601	Putative peptide transport permease protein
Brevi_341_13.fa_00274	CDS	1806			COG0747	putative lipoprotein
Brevi_341_13.fa_00275	CDS	591				hypothetical protein
Brevi_341_13.fa_00276	CDS	657	gloC_1	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
Brevi_341_13.fa_00277	CDS	1050	namA_1	1.6.99.1	COG1902	NADPH dehydrogenase
Brevi_341_13.fa_00278	CDS	1542	sdcS		COG0471	Sodium-dependent dicarboxylate transporter SdcS
Brevi_341_13.fa_00279	CDS	768	catD_1	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
Brevi_341_13.fa_00280	CDS	642	tdk_1	2.7.1.21	COG1435	Thymidine kinase
Brevi_341_13.fa_00281	CDS	2229	icd	1.1.1.42	COG2838	Isocitrate dehydrogenase [NADP]
Brevi_341_13.fa_00282	CDS	489			COG5416	putative membrane protein
Brevi_341_13.fa_00283	CDS	645				hypothetical protein
Brevi_341_13.fa_00284	CDS	408				hypothetical protein
Brevi_341_13.fa_00285	CDS	1431	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
Brevi_341_13.fa_00286	CDS	882	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
Brevi_341_13.fa_00287	CDS	582	pdxT	4.3.3.6	COG0311	Pyridoxal 5'-phosphate synthase subunit PdxT
Brevi_341_13.fa_00288	CDS	1551				hypothetical protein
Brevi_341_13.fa_00289	CDS	951	nadK	2.7.1.23		NAD kinase
Brevi_341_13.fa_00290	CDS	1125				hypothetical protein
Brevi_341_13.fa_00291	CDS	1305	pnbA	3.1.1.-	COG2272	Para-nitrobenzyl esterase
Brevi_341_13.fa_00292	CDS	510	gpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
Brevi_341_13.fa_00293	CDS	459				hypothetical protein
Brevi_341_13.fa_00294	CDS	279				hypothetical protein
Brevi_341_13.fa_00295	CDS	561				hypothetical protein
Brevi_341_13.fa_00296	CDS	585				hypothetical protein
Brevi_341_13.fa_00297	CDS	642				hypothetical protein
Brevi_341_13.fa_00298	CDS	888				hypothetical protein
Brevi_341_13.fa_00299	CDS	1239	czcO_1	1.-.-.-	COG2072	putative oxidoreductase CzcO
Brevi_341_13.fa_00300	CDS	669				hypothetical protein
Brevi_341_13.fa_00301	CDS	717	bshB2	3.5.1.-	COG2120	putative N-acetyl-alpha-D-glucosaminyl L-malate deacetylase 2
Brevi_341_13.fa_00302	CDS	501	tpx	1.11.1.15	COG2077	Thiol peroxidase
Brevi_341_13.fa_00303	CDS	2226	yfkN		COG0737	Trifunctional nucleotide phosphoesterase protein YfkN
Brevi_341_13.fa_00304	CDS	972				hypothetical protein
Brevi_341_13.fa_00305	CDS	519				hypothetical protein
Brevi_341_13.fa_00306	CDS	114				hypothetical protein
Brevi_341_13.fa_00307	CDS	549				hypothetical protein
Brevi_341_13.fa_00308	CDS	687				hypothetical protein
Brevi_341_13.fa_00309	CDS	750				hypothetical protein
Brevi_341_13.fa_00310	CDS	495				hypothetical protein
Brevi_341_13.fa_00311	CDS	207				hypothetical protein
Brevi_341_13.fa_00312	CDS	240				hypothetical protein
Brevi_341_13.fa_00313	CDS	165				hypothetical protein
Brevi_341_13.fa_00314	CDS	990	recA_1			Protein RecA
Brevi_341_13.fa_00315	CDS	318				hypothetical protein
Brevi_341_13.fa_00316	CDS	735				hypothetical protein
Brevi_341_13.fa_00317	CDS	231				hypothetical protein
Brevi_341_13.fa_00318	CDS	195				hypothetical protein
Brevi_341_13.fa_00319	CDS	576				hypothetical protein
Brevi_341_13.fa_00320	CDS	1203	intQ		COG0582	Putative defective protein IntQ
Brevi_341_13.fa_00321	tRNA	83				tRNA-Tyr(gta)
Brevi_341_13.fa_00322	CDS	492				hypothetical protein
Brevi_341_13.fa_00323	CDS	1365	metE_1	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
