locus_tag	ftype	length_bp	gene	EC_number	COG	product
Brevi_738_8.fa_00112	CDS	102				hypothetical protein
Brevi_738_8.fa_00113	CDS	333				hypothetical protein
Brevi_738_8.fa_00114	CDS	372	andAb			Anthranilate 1,2-dioxygenase ferredoxin subunit
Brevi_738_8.fa_00115	CDS	546				hypothetical protein
Brevi_738_8.fa_00116	CDS	741				hypothetical protein
Brevi_738_8.fa_00117	CDS	1398	rutG		COG2233	Putative pyrimidine permease RutG
Brevi_738_8.fa_00118	CDS	1056	bioB_1	2.8.1.6		Biotin synthase
Brevi_738_8.fa_00119	CDS	1542	lcfB_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
Brevi_738_8.fa_00120	CDS	834			COG0327	GTP cyclohydrolase 1 type 2 
Brevi_738_8.fa_00121	CDS	729				hypothetical protein
Brevi_738_8.fa_00122	CDS	798				hypothetical protein
Brevi_738_8.fa_00123	CDS	666				hypothetical protein
Brevi_738_8.fa_00124	CDS	834	ppgK	2.7.1.63	COG1940	Polyphosphate glucokinase
Brevi_738_8.fa_00125	CDS	909	map_1	3.4.11.18	COG0024	Methionine aminopeptidase 2
Brevi_738_8.fa_00126	CDS	747	lldR_1		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
Brevi_738_8.fa_00127	CDS	1119	ald	1.4.1.1	COG0686	Alanine dehydrogenase
Brevi_738_8.fa_00128	CDS	204				hypothetical protein
Brevi_738_8.fa_00129	CDS	1359	glnA_1	6.3.1.2	COG0174	Glutamine synthetase
Brevi_738_8.fa_00130	CDS	3042	glnE		COG1391	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
Brevi_738_8.fa_00131	CDS	1470	mtr	1.8.1.15	COG1249	Mycothione reductase
Brevi_738_8.fa_00132	CDS	1425	glnA_2	6.3.1.2	COG0174	Glutamine synthetase
Brevi_738_8.fa_00133	CDS	297				hypothetical protein
Brevi_738_8.fa_00134	CDS	732				putative protein
Brevi_738_8.fa_00135	CDS	1053	lipA	2.8.1.8	COG0320	Lipoyl synthase
Brevi_738_8.fa_00136	CDS	639	lipB	2.3.1.181	COG0321	Octanoyltransferase
Brevi_738_8.fa_00137	CDS	1524				hypothetical protein
Brevi_738_8.fa_00138	CDS	1866	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
Brevi_738_8.fa_00139	CDS	1389	pdhD	1.8.1.4		Dihydrolipoyl dehydrogenase
Brevi_738_8.fa_00140	CDS	1491	pepA	3.4.11.1	COG0260	putative cytosol aminopeptidase
Brevi_738_8.fa_00141	CDS	1113	pyrD_1	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
Brevi_738_8.fa_00142	CDS	561				putative protein
Brevi_738_8.fa_00143	CDS	1374	dapE_1	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
Brevi_738_8.fa_00144	CDS	354			COG0316	Protein
Brevi_738_8.fa_00145	CDS	705	aat	2.3.2.6	COG2360	Leucyl/phenylalanyl-tRNA--protein transferase
Brevi_738_8.fa_00146	CDS	873	ctaC	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
Brevi_738_8.fa_00147	CDS	1698	ctaD	1.9.3.1	COG0843	putative cytochrome c oxidase subunit 1
Brevi_738_8.fa_00148	CDS	402	ctaF	1.9.3.1		Cytochrome c oxidase polypeptide 4
Brevi_738_8.fa_00149	CDS	1626	qcrB	1.10.2.2	COG1290	Cytochrome bc1 complex cytochrome b subunit
Brevi_738_8.fa_00150	CDS	1044	qcrA_1		COG0723	Cytochrome bc1 complex Rieske iron-sulfur subunit
Brevi_738_8.fa_00151	CDS	786	qcrC	1.10.2.2	COG2010	Cytochrome bc1 complex cytochrome c subunit
Brevi_738_8.fa_00152	CDS	675	ctaE	1.9.3.1	COG1845	Cytochrome c oxidase subunit 3
Brevi_738_8.fa_00153	CDS	1122	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
Brevi_738_8.fa_00154	CDS	1746		3.1.-.-	COG0322	Putative bifunctional exonuclease/endonuclease protein
Brevi_738_8.fa_00155	CDS	423				hypothetical protein
Brevi_738_8.fa_00156	CDS	792		3.1.1.23		Thermostable monoacylglycerol lipase
Brevi_738_8.fa_00157	CDS	780	plsC	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
Brevi_738_8.fa_00158	CDS	582			COG0789	putative HTH-type transcriptional regulator
Brevi_738_8.fa_00159	CDS	813	parA			Chromosome partitioning protein ParA
Brevi_738_8.fa_00160	CDS	3402	cfiB_1	6.4.1.7	COG0439	2-oxoglutarate carboxylase small subunit
Brevi_738_8.fa_00161	CDS	507	def_1	3.5.1.88	COG0242	Peptide deformylase
Brevi_738_8.fa_00162	CDS	855	fadB2	1.1.1.157	COG1250	3-hydroxybutyryl-CoA dehydrogenase
Brevi_738_8.fa_00163	CDS	1260			COG1167	Putative aminotransferase/MSMEI_6121
Brevi_738_8.fa_00164	CDS	846		2.1.1.-	COG0500	putative methyltransferase
Brevi_738_8.fa_00165	CDS	465				18 kDa heat shock protein
Brevi_738_8.fa_00166	CDS	936				hypothetical protein
Brevi_738_8.fa_00167	CDS	516	ftnA	1.16.3.2	COG1528	Bacterial non-heme ferritin
Brevi_738_8.fa_00168	CDS	282		4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
Brevi_738_8.fa_00169	CDS	1449	aam_1	3.5.1.13	COG0154	Acylamidase
Brevi_738_8.fa_00170	CDS	1233	hipO_1	3.5.1.32	COG1473	Hippurate hydrolase
Brevi_738_8.fa_00171	CDS	735				hypothetical protein
Brevi_738_8.fa_00172	CDS	747				hypothetical protein
Brevi_738_8.fa_00173	CDS	561				hypothetical protein
Brevi_738_8.fa_00174	CDS	561				hypothetical protein
Brevi_738_8.fa_00175	CDS	474	rpf	3.-.-.-		Resuscitation-promoting factor Rpf
Brevi_738_8.fa_00176	CDS	2382	uvrA_1		COG0178	UvrABC system protein A
Brevi_738_8.fa_00177	CDS	411				hypothetical protein
Brevi_738_8.fa_00178	CDS	435	rob		COG2207	Right origin-binding protein
Brevi_738_8.fa_00179	CDS	1545	puuP_1		COG0531	Putrescine importer PuuP
Brevi_738_8.fa_00180	CDS	1353	puo	1.4.3.10		Putrescine oxidase
Brevi_738_8.fa_00181	CDS	996	ucpA_1	1.-.-.-		Oxidoreductase UcpA
Brevi_738_8.fa_00182	CDS	939				hypothetical protein
Brevi_738_8.fa_00183	CDS	816	rlpA	4.2.2.-		Endolytic peptidoglycan transglycosylase RlpA
Brevi_738_8.fa_00184	CDS	324				hypothetical protein
Brevi_738_8.fa_00185	CDS	744	glpQ_1	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
Brevi_738_8.fa_00186	CDS	342	rbpA			RNA polymerase-binding protein RbpA
Brevi_738_8.fa_00187	CDS	813	ppm1_1	2.4.1.-		Polyprenol monophosphomannose synthase
Brevi_738_8.fa_00188	CDS	954	hutI_1	3.5.2.7		Imidazolonepropionase
Brevi_738_8.fa_00189	CDS	1746		3.1.11.-	COG0258	5'-3' exonuclease
Brevi_738_8.fa_00190	CDS	2262	secA2		COG0653	Protein translocase subunit SecA 2
Brevi_738_8.fa_00191	CDS	2724	helY_1	3.6.4.-	COG4581	putative helicase HelY
Brevi_738_8.fa_00192	CDS	828	tatC_1		COG0805	Sec-independent protein translocase protein TatC
Brevi_738_8.fa_00193	CDS	282	tatA_1			Sec-independent protein translocase protein TatA
Brevi_738_8.fa_00194	CDS	888	pafC		COG2378	Protein PafC
Brevi_738_8.fa_00195	CDS	975	pafB_1		COG2378	Protein PafB
Brevi_738_8.fa_00196	CDS	1125				hypothetical protein
Brevi_738_8.fa_00197	CDS	375	fkbP	5.2.1.8		FK506-binding protein
Brevi_738_8.fa_00198	CDS	960	fbp	5.2.1.8	COG0545	FK506-binding protein
Brevi_738_8.fa_00199	CDS	1404	pafA	6.3.1.19		Pup--protein ligase
Brevi_738_8.fa_00200	CDS	696	prcA	3.4.25.1	COG0638	Proteasome subunit alpha
Brevi_738_8.fa_00201	CDS	801	prcB2	3.4.25.1	COG0638	Proteasome subunit beta 2
Brevi_738_8.fa_00202	CDS	192	pup			Prokaryotic ubiquitin-like protein Pup
Brevi_738_8.fa_00203	CDS	1542	dop	3.4.-.-		Depupylase
Brevi_738_8.fa_00204	CDS	408				hypothetical protein
Brevi_738_8.fa_00205	CDS	1653	mpa		COG0464	Proteasome-associated ATPase
Brevi_738_8.fa_00206	CDS	1038	trmI	2.1.1.220	COG2519	tRNA (adenine(58)-N(1))-methyltransferase TrmI
Brevi_738_8.fa_00207	CDS	1161	rip3			Putative zinc metalloprotease Rip3
Brevi_738_8.fa_00208	CDS	810				hypothetical protein
Brevi_738_8.fa_00209	CDS	684	hxpB	3.1.3.68	COG0637	Hexitol phosphatase B
Brevi_738_8.fa_00210	CDS	798				hypothetical protein
Brevi_738_8.fa_00211	CDS	1296	mshC	6.3.1.13	COG0215	L-cysteine:1D-myo-inositol 2-amino-2-deoxy-alpha-D-glucopyranoside ligase
Brevi_738_8.fa_00212	CDS	813				hypothetical protein
Brevi_738_8.fa_00213	CDS	564				hypothetical protein
Brevi_738_8.fa_00214	CDS	282				hypothetical protein
Brevi_738_8.fa_00215	CDS	903	tas		COG0667	Protein tas
Brevi_738_8.fa_00216	CDS	834	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
Brevi_738_8.fa_00217	CDS	729	cobC	3.1.3.73	COG0406	Adenosylcobalamin/alpha-ribazole phosphatase
Brevi_738_8.fa_00218	CDS	204				hypothetical protein
Brevi_738_8.fa_00219	CDS	978				hypothetical protein
Brevi_738_8.fa_00220	CDS	1467	dapE_2	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
Brevi_738_8.fa_00221	tRNA	89				tRNA-Leu(gag)
Brevi_738_8.fa_00222	CDS	855				hypothetical protein
Brevi_738_8.fa_00223	CDS	1353	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
Brevi_738_8.fa_00224	CDS	1290	fadI_1	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase FadI
Brevi_738_8.fa_00225	CDS	471				putative HTH-type transcriptional regulator
Brevi_738_8.fa_00226	CDS	2067	carC_1	1.3.1.108	COG1960	Caffeyl-CoA reductase-Etf complex subunit CarC
Brevi_738_8.fa_00227	CDS	1035	metXA	2.3.1.31	COG2021	Homoserine O-acetyltransferase
Brevi_738_8.fa_00228	CDS	1323	mgl_2	4.4.1.11	COG0626	L-methionine gamma-lyase
Brevi_738_8.fa_00229	CDS	3384	dnaE2	2.7.7.7	COG0587	Error-prone DNA polymerase
Brevi_738_8.fa_00230	CDS	1707	dinB	2.7.7.7		DNA polymerase IV
Brevi_738_8.fa_00231	CDS	690				hypothetical protein
Brevi_738_8.fa_00232	CDS	735		2.1.1.-		putative S-adenosylmethionine-dependent methyltransferase/MSMEI_2290
Brevi_738_8.fa_00233	CDS	465	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
Brevi_738_8.fa_00234	CDS	825	pdxK	2.7.1.35	COG0351	Pyridoxine kinase
Brevi_738_8.fa_00235	CDS	255	rpmE2		COG0254	50S ribosomal protein L31 type B
Brevi_738_8.fa_00236	CDS	552	ybaK_1	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
Brevi_738_8.fa_00237	CDS	771		3.1.3.-		putative phosphatase
Brevi_738_8.fa_00238	CDS	663				hypothetical protein
Brevi_738_8.fa_00239	CDS	906	sigG		COG1595	ECF RNA polymerase sigma factor SigG
Brevi_738_8.fa_00240	CDS	90				hypothetical protein
Brevi_738_8.fa_00241	CDS	933	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
Brevi_738_8.fa_00242	CDS	831				hypothetical protein
Brevi_738_8.fa_00243	CDS	786	ylmA_1	3.6.3.-	COG1119	putative ABC transporter ATP-binding protein YlmA
Brevi_738_8.fa_00244	CDS	735				hypothetical protein
Brevi_738_8.fa_00245	CDS	681	serB	3.1.3.3	COG0560	Phosphoserine phosphatase
Brevi_738_8.fa_00246	CDS	504				hypothetical protein
Brevi_738_8.fa_00247	CDS	759	inhA	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH]
Brevi_738_8.fa_00248	CDS	711	fabG1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG1
Brevi_738_8.fa_00249	CDS	450				hypothetical protein
Brevi_738_8.fa_00250	CDS	213				hypothetical protein
Brevi_738_8.fa_00251	CDS	903			COG3346	putative SURF1-like protein
Brevi_738_8.fa_00252	CDS	1599	yheS_1		COG0488	putative ABC transporter ATP-binding protein YheS
Brevi_738_8.fa_00253	CDS	690	rnhA	3.1.26.4	COG0328	Ribonuclease HI
Brevi_738_8.fa_00254	CDS	336	sufT			Fe-S protein maturation auxiliary factor SufT
Brevi_738_8.fa_00255	CDS	468	sufU	2.-.-.-	COG0822	Zinc-dependent sulfurtransferase SufU
Brevi_738_8.fa_00256	CDS	1251	csd	2.8.1.7	COG0520	putative cysteine desulfurase
Brevi_738_8.fa_00257	CDS	759	sufC		COG0396	Vegetative protein 296
Brevi_738_8.fa_00258	CDS	318	ndoA			Naphthalene 1,2-dioxygenase system, ferredoxin component
Brevi_738_8.fa_00259	CDS	1176				hypothetical protein
Brevi_738_8.fa_00260	CDS	1431				hypothetical protein
Brevi_738_8.fa_00261	CDS	720				hypothetical protein
Brevi_738_8.fa_00262	CDS	930	drrA_1	3.6.3.-		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
Brevi_738_8.fa_00263	CDS	768				hypothetical protein
Brevi_738_8.fa_00264	CDS	900	ctaA	1.3.-.-	COG1612	Heme A synthase
Brevi_738_8.fa_00265	CDS	465				hypothetical protein
Brevi_738_8.fa_00266	CDS	978	ctaB	2.5.1.-	COG0109	Protoheme IX farnesyltransferase
Brevi_738_8.fa_00267	CDS	2121	tkt	2.2.1.1	COG0021	Transketolase
Brevi_738_8.fa_00268	CDS	1104	tal	2.2.1.2	COG0176	Transaldolase
Brevi_738_8.fa_00269	CDS	1623	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
Brevi_738_8.fa_00270	CDS	246	secG		COG1314	putative protein-export membrane protein SecG
Brevi_738_8.fa_00271	CDS	786	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
Brevi_738_8.fa_00272	CDS	1218	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
Brevi_738_8.fa_00273	CDS	1002	gap2_1	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase 2
Brevi_738_8.fa_00274	CDS	984	whiA		COG1481	Putative sporulation transcription regulator WhiA
Brevi_738_8.fa_00275	CDS	996			COG0391	Putative gluconeogenesis factor
Brevi_738_8.fa_00276	CDS	897			COG1660	Nucleotide-binding protein
Brevi_738_8.fa_00277	CDS	1860	uvrC		COG0322	UvrABC system protein C
Brevi_738_8.fa_00278	CDS	2871	uvrA_2		COG0178	UvrABC system protein A
Brevi_738_8.fa_00279	CDS	2526	helY_2	3.6.4.-	COG4581	putative helicase HelY
Brevi_738_8.fa_00280	CDS	291				hypothetical protein
Brevi_738_8.fa_00281	CDS	1062			COG0861	putative membrane protein
Brevi_738_8.fa_00282	CDS	2133	uvrB		COG0556	UvrABC system protein B
Brevi_738_8.fa_00283	CDS	1161	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
Brevi_738_8.fa_00284	CDS	1821				hypothetical protein
Brevi_738_8.fa_00285	CDS	1488	rpsA		COG0539	30S ribosomal protein S1
Brevi_738_8.fa_00286	CDS	840	bioC	2.1.1.197		Malonyl-[acyl-carrier protein] O-methyltransferase
Brevi_738_8.fa_00287	CDS	2697	polA_1	2.7.7.7	COG0258	DNA polymerase I
Brevi_738_8.fa_00288	CDS	459		3.1.2.-	COG2050	Putative esterase
Brevi_738_8.fa_00289	CDS	582	pdtaR		COG3707	putative transcriptional regulatory protein pdtaR
Brevi_738_8.fa_00290	tRNA	83				tRNA-Leu(caa)
Brevi_738_8.fa_00291	CDS	1413	gltT			Proton/sodium-glutamate symport protein
Brevi_738_8.fa_00292	CDS	1548	pyk	2.7.1.40	COG0469	Pyruvate kinase
Brevi_738_8.fa_00293	CDS	1464	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
Brevi_738_8.fa_00294	CDS	4689	gltB	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
Brevi_738_8.fa_00295	CDS	303				hypothetical protein
Brevi_738_8.fa_00296	CDS	792	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
Brevi_738_8.fa_00297	CDS	1215	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
Brevi_738_8.fa_00298	CDS	798	trpC	4.1.1.48	COG0134	Indole-3-glycerol phosphate synthase
Brevi_738_8.fa_00299	CDS	270				hypothetical protein
Brevi_738_8.fa_00300	CDS	528				hypothetical protein
Brevi_738_8.fa_00301	CDS	1578	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
Brevi_738_8.fa_00302	CDS	372	hisI	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
Brevi_738_8.fa_00303	CDS	765	hisF	4.1.3.-	COG0107	Imidazole glycerol phosphate synthase subunit HisF
Brevi_738_8.fa_00304	CDS	1503	accD3	6.4.1.2	COG0777	Putative acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
Brevi_738_8.fa_00305	CDS	1206	yfdE_1	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
Brevi_738_8.fa_00306	CDS	417				putative protein
Brevi_738_8.fa_00307	CDS	840	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
Brevi_738_8.fa_00308	CDS	264	hisE	3.6.1.31	COG0140	Phosphoribosyl-ATP pyrophosphatase
Brevi_738_8.fa_00309	CDS	666				hypothetical protein
Brevi_738_8.fa_00310	CDS	663	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
Brevi_738_8.fa_00311	CDS	1479		2.1.1.-	COG0144	Putative methyltransferase
Brevi_738_8.fa_00312	CDS	960	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
Brevi_738_8.fa_00313	CDS	2091	priA	3.6.4.-	COG1198	putative primosomal protein N'
Brevi_738_8.fa_00314	CDS	1221	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
Brevi_738_8.fa_00315	CDS	1248	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
Brevi_738_8.fa_00316	CDS	333	rpoZ	2.7.7.6	COG1758	DNA-directed RNA polymerase subunit omega
Brevi_738_8.fa_00317	CDS	564	gmk	2.7.4.8	COG0194	Guanylate kinase
Brevi_738_8.fa_00318	CDS	312				hypothetical protein
Brevi_738_8.fa_00319	CDS	858	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
Brevi_738_8.fa_00320	CDS	3276	carB_1	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
Brevi_738_8.fa_00321	CDS	1152	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
Brevi_738_8.fa_00322	CDS	495				hypothetical protein
Brevi_738_8.fa_00323	CDS	1320	pyrC_1	3.5.2.3	COG0044	Dihydroorotase
