locus_tag	ftype	length_bp	gene	EC_number	COG	product
Brevi_908_7.fa_00110	CDS	1374	pitA_1		COG0306	Low-affinity inorganic phosphate transporter 1
Brevi_908_7.fa_00111	CDS	234				hypothetical protein
Brevi_908_7.fa_00112	CDS	1833	pckG	4.1.1.32	COG1274	Phosphoenolpyruvate carboxykinase [GTP]
Brevi_908_7.fa_00113	CDS	387				hypothetical protein
Brevi_908_7.fa_00114	tRNA	74				tRNA-Arg(acg)
Brevi_908_7.fa_00115	CDS	804	ydjP	3.-.-.-	COG0596	AB hydrolase superfamily protein YdjP
Brevi_908_7.fa_00116	CDS	780				hypothetical protein
Brevi_908_7.fa_00117	CDS	1470	argG	6.3.4.5		Argininosuccinate synthase
Brevi_908_7.fa_00118	CDS	1500	yhdG_1		COG0531	putative amino acid permease YhdG
Brevi_908_7.fa_00119	CDS	1110				hypothetical protein
Brevi_908_7.fa_00120	CDS	477				hypothetical protein
Brevi_908_7.fa_00121	CDS	678				hypothetical protein
Brevi_908_7.fa_00122	CDS	630	pncA	3.5.1.19	COG1335	Nicotinamidase/pyrazinamidase
Brevi_908_7.fa_00123	CDS	2415	ydfJ_2		COG2409	Membrane protein YdfJ
Brevi_908_7.fa_00124	CDS	1263	liaS	2.7.13.3	COG4585	Sensor histidine kinase LiaS
Brevi_908_7.fa_00125	CDS	621	liaR_1		COG2197	Transcriptional regulatory protein LiaR
Brevi_908_7.fa_00126	CDS	1287	srpC		COG2059	putative chromate transport protein
Brevi_908_7.fa_00127	CDS	1851	nylB_1	3.5.1.46		6-aminohexanoate-dimer hydrolase
Brevi_908_7.fa_00128	CDS	345				hypothetical protein
Brevi_908_7.fa_00129	CDS	1038	cdhR_1		COG4977	HTH-type transcriptional regulator CdhR
Brevi_908_7.fa_00130	CDS	996	gap2_1	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 2
Brevi_908_7.fa_00131	CDS	315				hypothetical protein
Brevi_908_7.fa_00132	CDS	1905	lly	1.13.11.27	COG3185	4-hydroxyphenylpyruvate dioxygenase
Brevi_908_7.fa_00133	CDS	1323	proP_1			Proline/betaine transporter
Brevi_908_7.fa_00134	CDS	750	yiaJ		COG1414	DNA-binding transcriptional repressor YiaJ
Brevi_908_7.fa_00135	CDS	438	aroQ	4.2.1.10	COG0757	3-dehydroquinate dehydratase
Brevi_908_7.fa_00136	CDS	843	aroE_1	1.1.1.-	COG0169	Quinate/shikimate dehydrogenase (NAD(+))
Brevi_908_7.fa_00137	CDS	786	yohD		COG0586	Inner membrane protein YohD
Brevi_908_7.fa_00138	CDS	270				hypothetical protein
Brevi_908_7.fa_00139	CDS	1446	tcrY_1	2.7.13.3		putative sensor histidine kinase TcrY
Brevi_908_7.fa_00140	CDS	660	czcR			Transcriptional activator protein CzcR
Brevi_908_7.fa_00141	CDS	1227	murG_1	2.4.1.227		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
Brevi_908_7.fa_00142	CDS	1374	pimB	2.4.1.346	COG0438	GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol monomannoside mannosyltransferase
Brevi_908_7.fa_00143	CDS	1176	mgtA_1	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
Brevi_908_7.fa_00144	CDS	1887		3.6.3.-		Putative multidrug export ATP-binding/permease protein
Brevi_908_7.fa_00145	CDS	1269				hypothetical protein
Brevi_908_7.fa_00146	CDS	1140				hypothetical protein
Brevi_908_7.fa_00147	CDS	1041	gpr_1	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
Brevi_908_7.fa_00148	CDS	723	dasR		COG2188	HTH-type transcriptional repressor DasR
Brevi_908_7.fa_00149	CDS	1212	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
Brevi_908_7.fa_00150	CDS	1506	sglT_1			Sodium/glucose cotransporter
Brevi_908_7.fa_00151	CDS	942	murQ	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
Brevi_908_7.fa_00152	CDS	1020	murK	2.7.1.-	COG2971	N-acetylmuramic acid/N-acetylglucosamine kinase
Brevi_908_7.fa_00153	CDS	1677				hypothetical protein
Brevi_908_7.fa_00154	CDS	1254	oxyE	1.14.13.232		6-methylpretetramide 4-monooxygenase
Brevi_908_7.fa_00155	CDS	1299	mhqR_1		COG1846	HTH-type transcriptional regulator MhqR
Brevi_908_7.fa_00156	CDS	165				hypothetical protein
Brevi_908_7.fa_00157	CDS	138				hypothetical protein
Brevi_908_7.fa_00158	CDS	252				hypothetical protein
Brevi_908_7.fa_00159	CDS	1002	iolS_1	1.1.1.-	COG0667	Aldo-keto reductase IolS
Brevi_908_7.fa_00160	CDS	714				hypothetical protein
Brevi_908_7.fa_00161	tRNA	75				tRNA-Lys(ttt)
Brevi_908_7.fa_00162	CDS	939				hypothetical protein
Brevi_908_7.fa_00163	CDS	588				hypothetical protein
Brevi_908_7.fa_00164	CDS	621				hypothetical protein
Brevi_908_7.fa_00165	CDS	1011	pitA_2		COG0306	Low-affinity inorganic phosphate transporter 1
Brevi_908_7.fa_00166	CDS	486				hypothetical protein
Brevi_908_7.fa_00167	CDS	1782	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
Brevi_908_7.fa_00168	CDS	558	yqjI		COG1695	Transcriptional regulator YqjI
Brevi_908_7.fa_00169	CDS	561	yyaP_1		COG0262	putative protein YyaP
Brevi_908_7.fa_00170	CDS	645	ytcD		COG1733	putative HTH-type transcriptional regulator YtcD
Brevi_908_7.fa_00171	CDS	780	pstB1	3.6.3.27	COG1117	Phosphate import ATP-binding protein PstB 1
Brevi_908_7.fa_00172	CDS	1140	pstA1		COG0581	Phosphate transport system permease protein PstA 1
Brevi_908_7.fa_00173	CDS	1008	pstC2		COG0573	Phosphate transport system permease protein PstC 2
Brevi_908_7.fa_00174	CDS	1131	pstS2			Phosphate-binding protein PstS2
Brevi_908_7.fa_00175	CDS	975	mutT1	3.6.1.55	COG0406	putative 8-oxo-dGTP diphosphatase 1
Brevi_908_7.fa_00176	CDS	2145	ppk	2.7.4.1	COG0855	Polyphosphate kinase
Brevi_908_7.fa_00177	CDS	969	mshD_1	2.3.1.189	COG0456	Mycothiol acetyltransferase
Brevi_908_7.fa_00178	CDS	984	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
Brevi_908_7.fa_00179	CDS	690				hypothetical protein
Brevi_908_7.fa_00180	CDS	132				hypothetical protein
Brevi_908_7.fa_00181	CDS	804				hypothetical protein
Brevi_908_7.fa_00182	CDS	117				hypothetical protein
Brevi_908_7.fa_00183	CDS	600				hypothetical protein
Brevi_908_7.fa_00184	CDS	1203	ygfZ			tRNA-modifying protein YgfZ
Brevi_908_7.fa_00185	CDS	1365	gabT	2.6.1.19	COG0160	4-aminobutyrate aminotransferase
Brevi_908_7.fa_00186	CDS	219				hypothetical protein
Brevi_908_7.fa_00187	CDS	210				hypothetical protein
Brevi_908_7.fa_00188	CDS	1215				hypothetical protein
Brevi_908_7.fa_00189	CDS	696	nreC_2		COG2197	Oxygen regulatory protein NreC
Brevi_908_7.fa_00190	CDS	378				hypothetical protein
Brevi_908_7.fa_00191	CDS	1617	putR			Proline-responsive transcriptional activator PutR
Brevi_908_7.fa_00192	CDS	1542	lysA_1	4.1.1.20	COG0019	Diaminopimelate decarboxylase
Brevi_908_7.fa_00193	CDS	984				hypothetical protein
Brevi_908_7.fa_00194	CDS	2073	dctM_1		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
Brevi_908_7.fa_00195	CDS	1131	ykfA	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
Brevi_908_7.fa_00196	CDS	855				hypothetical protein
Brevi_908_7.fa_00197	CDS	315				hypothetical protein
Brevi_908_7.fa_00198	CDS	1152				hypothetical protein
Brevi_908_7.fa_00199	CDS	1056				hypothetical protein
Brevi_908_7.fa_00200	CDS	711	guaA_1	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
Brevi_908_7.fa_00201	CDS	1431	yhdG_2		COG0531	putative amino acid permease YhdG
Brevi_908_7.fa_00202	CDS	396				Universal stress protein
Brevi_908_7.fa_00203	CDS	975	trxB_1	1.8.1.9		Thioredoxin reductase
Brevi_908_7.fa_00204	CDS	2337				putative protein
Brevi_908_7.fa_00205	CDS	1074	limB	1.14.13.107		Limonene 1,2-monooxygenase
Brevi_908_7.fa_00206	CDS	1089	ykfC	3.4.14.13		Gamma-D-glutamyl-L-lysine dipeptidyl-peptidase
Brevi_908_7.fa_00207	CDS	2943	pepN_1	3.4.11.2		Aminopeptidase N
Brevi_908_7.fa_00208	CDS	1203			COG4129	putative protein
Brevi_908_7.fa_00209	CDS	552	sutR_1		COG1396	HTH-type transcriptional regulator SutR
Brevi_908_7.fa_00210	CDS	822				hypothetical protein
Brevi_908_7.fa_00211	CDS	450				hypothetical protein
Brevi_908_7.fa_00212	CDS	330				hypothetical protein
Brevi_908_7.fa_00213	CDS	816				hypothetical protein
Brevi_908_7.fa_00214	tRNA	72				tRNA-Lys(ctt)
Brevi_908_7.fa_00215	CDS	537				putative protein
Brevi_908_7.fa_00216	CDS	357				hypothetical protein
Brevi_908_7.fa_00217	CDS	612	phnO	2.3.1.-		Aminoalkylphosphonate N-acetyltransferase
Brevi_908_7.fa_00218	CDS	1074	panS		COG0385	Pantothenate precursors transporter PanS
Brevi_908_7.fa_00219	CDS	873	gpmA	5.4.2.11	COG0588	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
Brevi_908_7.fa_00220	CDS	963	yhaJ			HTH-type transcriptional regulator YhaJ
Brevi_908_7.fa_00221	CDS	951	eamA_1		COG0697	putative amino-acid metabolite efflux pump
Brevi_908_7.fa_00222	CDS	663	phoU2		COG0704	Phosphate-specific transport system accessory protein PhoU 
Brevi_908_7.fa_00223	CDS	1461	senX3_1	2.7.13.3		Signal-transduction histidine kinase senX3
Brevi_908_7.fa_00224	CDS	684	regX3		COG0745	Sensory transduction protein regX3
Brevi_908_7.fa_00225	CDS	585				hypothetical protein
Brevi_908_7.fa_00226	CDS	483	carD		COG1329	RNA polymerase-binding transcription factor CarD
Brevi_908_7.fa_00227	CDS	804	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
Brevi_908_7.fa_00228	CDS	555	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
Brevi_908_7.fa_00229	CDS	1026				hypothetical protein
Brevi_908_7.fa_00230	CDS	1290	gabP		COG1113	GABA permease
Brevi_908_7.fa_00231	CDS	672	gloC_1	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
Brevi_908_7.fa_00232	CDS	1092		1.1.1.306		S-(hydroxymethyl)mycothiol dehydrogenase
Brevi_908_7.fa_00233	CDS	105				hypothetical protein
Brevi_908_7.fa_00234	CDS	1593				hypothetical protein
Brevi_908_7.fa_00235	CDS	1458	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
Brevi_908_7.fa_00236	CDS	936		2.1.1.-	COG0566	putative tRNA/rRNA methyltransferase
Brevi_908_7.fa_00237	CDS	1476	yhdG_3		COG0531	putative amino acid permease YhdG
Brevi_908_7.fa_00238	CDS	894	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
Brevi_908_7.fa_00239	CDS	1269				hypothetical protein
Brevi_908_7.fa_00240	CDS	771	sugC_1	3.6.3.-	COG3839	Trehalose import ATP-binding protein SugC
Brevi_908_7.fa_00241	CDS	1074	cytR		COG1609	HTH-type transcriptional repressor CytR
Brevi_908_7.fa_00242	CDS	1068	lacI		COG1609	Lactose operon repressor
Brevi_908_7.fa_00243	CDS	921	otsB	3.1.3.12	COG0637	Trehalose-phosphate phosphatase
Brevi_908_7.fa_00244	CDS	1560	otsA	2.4.1.-	COG0380	Trehalose-6-phosphate synthase
Brevi_908_7.fa_00245	CDS	2076	afsK	2.7.11.1	COG0515	Serine/threonine-protein kinase AfsK
Brevi_908_7.fa_00246	CDS	861	pknE	2.7.11.1	COG0515	Serine/threonine-protein kinase PknE
Brevi_908_7.fa_00247	tRNA	76				tRNA-Thr(tgt)
Brevi_908_7.fa_00248	CDS	696				hypothetical protein
Brevi_908_7.fa_00249	CDS	594				hypothetical protein
Brevi_908_7.fa_00250	CDS	1473			COG0661	putative protein
Brevi_908_7.fa_00251	CDS	1278				hypothetical protein
Brevi_908_7.fa_00252	CDS	1188	resE	2.7.13.3		Sensor histidine kinase ResE
Brevi_908_7.fa_00253	CDS	846	walR		COG0745	Transcriptional regulatory protein WalR
Brevi_908_7.fa_00254	CDS	369				hypothetical protein
Brevi_908_7.fa_00255	CDS	612				hypothetical protein
Brevi_908_7.fa_00256	CDS	1125	prtS	3.4.24.-		Protease PrtS
Brevi_908_7.fa_00257	CDS	393				hypothetical protein
Brevi_908_7.fa_00258	CDS	1044	kynA	1.13.11.11	COG3483	Tryptophan 2,3-dioxygenase
Brevi_908_7.fa_00259	CDS	828	paaX_1		COG3327	Transcriptional repressor PaaX
Brevi_908_7.fa_00260	CDS	771				hypothetical protein
Brevi_908_7.fa_00261	CDS	795				hypothetical protein
Brevi_908_7.fa_00262	CDS	1281	hutI_1	3.5.2.7		Imidazolonepropionase
Brevi_908_7.fa_00263	CDS	1743				hypothetical protein
Brevi_908_7.fa_00264	CDS	747	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
Brevi_908_7.fa_00265	CDS	1467	aldA	1.2.1.3		Putative aldehyde dehydrogenase AldA
Brevi_908_7.fa_00266	CDS	267				hypothetical protein
Brevi_908_7.fa_00267	CDS	624				hypothetical protein
Brevi_908_7.fa_00268	CDS	204	cspA_1		COG1278	Cold shock protein CspA
Brevi_908_7.fa_00269	CDS	1638	groL1_1		COG0459	60 kDa chaperonin 1
Brevi_908_7.fa_00270	CDS	255				hypothetical protein
Brevi_908_7.fa_00271	CDS	186				hypothetical protein
Brevi_908_7.fa_00272	CDS	843				hypothetical protein
Brevi_908_7.fa_00273	CDS	735				hypothetical protein
Brevi_908_7.fa_00274	CDS	834				hypothetical protein
Brevi_908_7.fa_00275	CDS	231	ybcJ		COG2501	putative protein YbcJ
Brevi_908_7.fa_00276	CDS	600				hypothetical protein
Brevi_908_7.fa_00277	CDS	912	htpX_1	3.4.24.-	COG0501	Protease HtpX 
Brevi_908_7.fa_00278	CDS	285				hypothetical protein
Brevi_908_7.fa_00279	CDS	747	ydjF		COG1842	Phage shock protein A 
Brevi_908_7.fa_00280	CDS	288				hypothetical protein
Brevi_908_7.fa_00281	CDS	2181	htrB	3.4.21.107	COG0265	Serine protease Do-like HtrB
Brevi_908_7.fa_00282	CDS	1869	tcrY_2	2.7.13.3		putative sensor histidine kinase TcrY
Brevi_908_7.fa_00283	CDS	756	tcrX_1		COG0745	putative transcriptional regulatory protein TcrX
Brevi_908_7.fa_00284	CDS	624				hypothetical protein
Brevi_908_7.fa_00285	CDS	960	rhtA		COG5006	Threonine/homoserine exporter RhtA
Brevi_908_7.fa_00286	CDS	1635				hypothetical protein
Brevi_908_7.fa_00287	CDS	2133				hypothetical protein
Brevi_908_7.fa_00288	CDS	231				hypothetical protein
Brevi_908_7.fa_00289	CDS	381	cspL		COG1278	Cold shock protein 2
Brevi_908_7.fa_00290	CDS	909				putative protein
Brevi_908_7.fa_00291	CDS	1260	entS_1		COG0477	Enterobactin exporter EntS
Brevi_908_7.fa_00292	CDS	498				hypothetical protein
Brevi_908_7.fa_00293	CDS	1179	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
Brevi_908_7.fa_00294	CDS	672	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
Brevi_908_7.fa_00295	CDS	687	ideR_1		COG1321	Iron-dependent repressor IdeR
Brevi_908_7.fa_00296	CDS	831	iap_1	3.4.-.-	COG0791	putative endopeptidase p60
Brevi_908_7.fa_00297	CDS	501	cas9	3.1.-.-		CRISPR-associated endonuclease Cas9
Brevi_908_7.fa_00298	CDS	1065				Universal stress protein
Brevi_908_7.fa_00299	CDS	627				hypothetical protein
Brevi_908_7.fa_00300	CDS	1527				hypothetical protein
Brevi_908_7.fa_00301	tRNA	76				tRNA-Arg(cct)
Brevi_908_7.fa_00302	CDS	5175				hypothetical protein
Brevi_908_7.fa_00303	CDS	195				hypothetical protein
Brevi_908_7.fa_00304	CDS	477	mscL		COG1970	Large-conductance mechanosensitive channel
Brevi_908_7.fa_00305	CDS	630				hypothetical protein
Brevi_908_7.fa_00306	CDS	336				hypothetical protein
Brevi_908_7.fa_00307	CDS	675		6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
Brevi_908_7.fa_00308	CDS	921	gtaB_1	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
Brevi_908_7.fa_00309	CDS	597	ydaF_1	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
Brevi_908_7.fa_00310	CDS	1899				hypothetical protein
Brevi_908_7.fa_00311	CDS	513				hypothetical protein
Brevi_908_7.fa_00312	CDS	960	pcaR		COG1414	Pca regulon regulatory protein
Brevi_908_7.fa_00313	CDS	1365	proP_2			Proline/betaine transporter
Brevi_908_7.fa_00314	CDS	987	rspB	1.1.1.-	COG1063	Starvation-sensing protein RspB
Brevi_908_7.fa_00315	CDS	1458	sad	1.2.1.16		Succinate-semialdehyde dehydrogenase
Brevi_908_7.fa_00316	CDS	681				hypothetical protein
Brevi_908_7.fa_00317	CDS	507				hypothetical protein
Brevi_908_7.fa_00318	CDS	327				hypothetical protein
Brevi_908_7.fa_00319	CDS	588	wecD_1	2.3.1.210		dTDP-fucosamine acetyltransferase
Brevi_908_7.fa_00320	CDS	1419				hypothetical protein
Brevi_908_7.fa_00321	CDS	1404	soxA_1	1.5.3.1		Monomeric sarcosine oxidase
Brevi_908_7.fa_00322	CDS	1104				hypothetical protein
Brevi_908_7.fa_00323	CDS	900				putative HTH-type transcriptional regulator
Brevi_908_7.fa_00324	CDS	1194	metB_2	2.5.1.48	COG0626	Cystathionine gamma-synthase
Brevi_908_7.fa_00325	CDS	570				hypothetical protein
Brevi_908_7.fa_00326	CDS	759	paaG	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
Brevi_908_7.fa_00327	CDS	1632		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
Brevi_908_7.fa_00328	CDS	966				hypothetical protein
Brevi_908_7.fa_00329	CDS	1128	mobA_2	1.14.13.23	COG0654	3-hydroxybenzoate 4-monooxygenase
Brevi_908_7.fa_00330	CDS	360				hypothetical protein
