locus_tag	ftype	length_bp	gene	EC_number	COG	product
LDOPIMGM_00040	CDS	1479	sdaA	4.3.1.17	COG1760	L-serine dehydratase
LDOPIMGM_00041	CDS	399	gcvH_1		COG0509	Glycine cleavage system H protein
LDOPIMGM_00042	CDS	1284	gcvT_1	2.1.2.10	COG0404	Aminomethyltransferase
LDOPIMGM_00043	CDS	2952	gcvP	1.4.4.2	COG0403	putative glycine dehydrogenase (decarboxylating)
LDOPIMGM_00044	CDS	801	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
LDOPIMGM_00045	CDS	822				hypothetical protein
LDOPIMGM_00046	CDS	900	gltC_2			HTH-type transcriptional regulator GltC
LDOPIMGM_00047	CDS	1230	uctC_1	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
LDOPIMGM_00048	CDS	1164	mmgC_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
LDOPIMGM_00049	CDS	795	fabG2	1.-.-.-		putative oxidoreductase
LDOPIMGM_00050	CDS	1314				hypothetical protein
LDOPIMGM_00051	CDS	2022	nfdA_1	3.5.1.91		N-substituted formamide deformylase
LDOPIMGM_00052	CDS	492				hypothetical protein
LDOPIMGM_00053	CDS	756	fhuC_1	3.6.3.34	COG1120	Iron(3+)-hydroxamate import ATP-binding protein FhuC
LDOPIMGM_00054	CDS	1083	fatC			Ferric-anguibactin transport system permease protein FatC
LDOPIMGM_00055	CDS	1014	fatD			Ferric-anguibactin transport system permease protein FatD
LDOPIMGM_00056	CDS	993	yclQ		COG4607	putative ABC transporter solute-binding protein YclQ
LDOPIMGM_00057	CDS	966	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase SuhB
LDOPIMGM_00058	CDS	258				hypothetical protein
LDOPIMGM_00059	CDS	2931			COG0247	putative protein
LDOPIMGM_00060	CDS	390				Universal stress protein
LDOPIMGM_00061	CDS	1008	pafB_1		COG2378	Protein PafB
LDOPIMGM_00062	CDS	597				hypothetical protein
LDOPIMGM_00063	CDS	1605	aceB_1	2.3.3.9	COG2225	Malate synthase A
LDOPIMGM_00064	CDS	1311	icl1	4.1.3.1		Isocitrate lyase 1
LDOPIMGM_00065	CDS	1452	ramB		COG1396	HTH-type transcriptional regulator RamB
LDOPIMGM_00066	CDS	1647	lhgO_1	1.1.3.15	COG0579	L-2-hydroxyglutarate oxidase LhgO
LDOPIMGM_00067	CDS	1221				hypothetical protein
LDOPIMGM_00068	CDS	207				hypothetical protein
LDOPIMGM_00069	CDS	297	mhuD	1.14.14.18	COG2329	Heme-degrading monooxygenase HmoB
LDOPIMGM_00070	CDS	735	ktrA_1		COG0569	Ktr system potassium uptake protein A
LDOPIMGM_00071	CDS	1389	ktrB_1		COG0168	Ktr system potassium uptake protein B
LDOPIMGM_00072	CDS	1458	yhdG_1		COG0531	putative amino acid permease YhdG
LDOPIMGM_00073	CDS	1353	dmdA	2.1.1.269		Dimethylsulfonioproprionate demethylase DmdA
LDOPIMGM_00074	CDS	861				hypothetical protein
LDOPIMGM_00075	CDS	750	iclR_1		COG1414	Transcriptional repressor IclR
LDOPIMGM_00076	CDS	792	allR_1		COG1414	HTH-type transcriptional repressor AllR
LDOPIMGM_00077	CDS	2514	dmg_1	1.5.3.10		Dimethylglycine oxidase
LDOPIMGM_00078	CDS	798	acrB			Acryloyl-CoA reductase electron transfer subunit gamma
LDOPIMGM_00079	CDS	1062	carE	1.3.1.108	COG2025	Caffeyl-CoA reductase-Etf complex subunit CarE
LDOPIMGM_00080	CDS	402		3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
LDOPIMGM_00081	CDS	243				hypothetical protein
LDOPIMGM_00082	CDS	564		4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
LDOPIMGM_00083	CDS	573				hypothetical protein
LDOPIMGM_00084	CDS	801	murI	5.1.1.3	COG0796	Glutamate racemase
LDOPIMGM_00085	CDS	1029	qmcA_1		COG0330	Protein QmcA
LDOPIMGM_00086	CDS	597				hypothetical protein
LDOPIMGM_00087	CDS	147				hypothetical protein
LDOPIMGM_00088	CDS	1116	carB_1	2.1.1.-		rRNA methyltransferase
LDOPIMGM_00089	CDS	1509	cysP		COG0306	Sulfate permease CysP
LDOPIMGM_00090	CDS	579				hypothetical protein
LDOPIMGM_00091	CDS	732	ideR_1		COG1321	Iron-dependent repressor IdeR
LDOPIMGM_00092	CDS	1098				hypothetical protein
LDOPIMGM_00093	CDS	2268	betT2		COG1292	Osmo-dependent choline transporter BetT2
LDOPIMGM_00094	CDS	1542				hypothetical protein
LDOPIMGM_00095	CDS	981	hpf_1			Putative metal ABC transporter substrate-binding protein Hpf
LDOPIMGM_00096	CDS	744	yusV_1		COG1120	putative siderophore transport system ATP-binding protein YusV
LDOPIMGM_00097	CDS	885	mntB_1			Manganese transport system membrane protein MntB
LDOPIMGM_00098	CDS	1275	mntH_1		COG1914	Divalent metal cation transporter MntH
LDOPIMGM_00099	CDS	669				hypothetical protein
LDOPIMGM_00100	CDS	360				hypothetical protein
LDOPIMGM_00101	CDS	783	ycgJ	2.1.1.-		putative methyltransferase YcgJ
LDOPIMGM_00102	CDS	456				hypothetical protein
LDOPIMGM_00103	CDS	1389	pucK		COG2233	Uric acid permease PucK
LDOPIMGM_00104	CDS	1020	rbsR		COG1609	Ribose operon repressor
LDOPIMGM_00105	CDS	726				hypothetical protein
LDOPIMGM_00106	CDS	1407		3.5.4.32	COG0402	8-oxoguanine deaminase
LDOPIMGM_00107	CDS	1206	rlmC	2.1.1.189	COG2265	23S rRNA (uracil(747)-C(5))-methyltransferase RlmC
LDOPIMGM_00108	CDS	381				hypothetical protein
LDOPIMGM_00109	CDS	885	gltC_3			HTH-type transcriptional regulator GltC
LDOPIMGM_00110	CDS	1434	citN_1		COG2851	Citrate transporter
LDOPIMGM_00111	CDS	1467				hypothetical protein
LDOPIMGM_00112	CDS	300				hypothetical protein
LDOPIMGM_00113	CDS	1683	opuD		COG1292	Glycine betaine transporter OpuD
LDOPIMGM_00114	CDS	777	pcaR_1		COG1414	Pca regulon regulatory protein
LDOPIMGM_00115	CDS	1353		3.5.4.32	COG0402	8-oxoguanine deaminase
LDOPIMGM_00116	CDS	1266	allC	3.5.3.9	COG0624	Allantoate amidohydrolase
LDOPIMGM_00117	CDS	1710	hutH	4.3.1.3	COG2986	Histidine ammonia-lyase
LDOPIMGM_00118	CDS	1287	hutI_1	3.5.2.7	COG1228	Imidazolonepropionase
LDOPIMGM_00119	CDS	1545	lcfB_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
LDOPIMGM_00120	CDS	1296				hypothetical protein
LDOPIMGM_00121	CDS	1914				hypothetical protein
LDOPIMGM_00122	CDS	1488		5.3.1.29		Putative thiazole biosynthetic enzyme
LDOPIMGM_00123	CDS	663		1.-.-.-		putative oxidoreductase
LDOPIMGM_00124	CDS	1767	hutU	4.2.1.49	COG2987	Urocanate hydratase
LDOPIMGM_00125	CDS	1170	uctC_2	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
LDOPIMGM_00126	CDS	1140	acdA_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
LDOPIMGM_00127	CDS	1443	pucI_1		COG1953	putative allantoin permease
LDOPIMGM_00128	CDS	1443				putative inactive lipase
LDOPIMGM_00129	CDS	741				hypothetical protein
LDOPIMGM_00130	CDS	1305	cnbH	3.5.99.5		2-amino-5-chloromuconic acid deaminase
LDOPIMGM_00131	CDS	1518	aam_1	3.5.1.13	COG0154	Acylamidase
LDOPIMGM_00132	CDS	1341		3.5.-.-	COG0624	Putative hydrolase/MSMEI_3903
LDOPIMGM_00133	CDS	1320	proP_1			Proline/betaine transporter
LDOPIMGM_00134	CDS	939	gltC_4			HTH-type transcriptional regulator GltC
LDOPIMGM_00135	CDS	924	lgt	2.4.99.-	COG0682	Prolipoprotein diacylglyceryl transferase
LDOPIMGM_00136	CDS	1197		2.6.1.1		Aspartate aminotransferase
LDOPIMGM_00137	CDS	783				hypothetical protein
LDOPIMGM_00138	CDS	1512	styD_1	1.2.1.39		Phenylacetaldehyde dehydrogenase
LDOPIMGM_00139	CDS	1092		1.1.99.36		NDMA-dependent alcohol dehydrogenase
LDOPIMGM_00140	CDS	1668	acoR_1		COG3284	Acetoin dehydrogenase operon transcriptional activator AcoR
LDOPIMGM_00141	CDS	387				hypothetical protein
LDOPIMGM_00142	CDS	1455	puuB_1	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
LDOPIMGM_00143	CDS	1170	patA	2.6.1.-	COG0436	Putative N-acetyl-LL-diaminopimelate aminotransferase
LDOPIMGM_00144	CDS	1026				hypothetical protein
LDOPIMGM_00145	CDS	609				hypothetical protein
LDOPIMGM_00146	CDS	684	yhfK_1	4.-.-.-	COG0702	putative sugar epimerase YhfK
LDOPIMGM_00147	CDS	702	proA_1	4.1.3.16		4-hydroxy-4-methyl-2-oxoglutarate aldolase/4-carboxy-4-hydroxy-2-oxoadipate aldolase
LDOPIMGM_00148	CDS	399	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
LDOPIMGM_00149	CDS	1440	yhjE_1			Inner membrane metabolite transport protein YhjE
LDOPIMGM_00150	CDS	642				hypothetical protein
LDOPIMGM_00151	CDS	420				hypothetical protein
LDOPIMGM_00152	CDS	639				hypothetical protein
LDOPIMGM_00153	CDS	768	cueR		COG0789	HTH-type transcriptional regulator CueR
LDOPIMGM_00154	CDS	405				hypothetical protein
LDOPIMGM_00155	CDS	171				hypothetical protein
LDOPIMGM_00156	CDS	603				hypothetical protein
LDOPIMGM_00157	CDS	3039				hypothetical protein
LDOPIMGM_00158	CDS	675	rspR_1		COG1802	HTH-type transcriptional repressor RspR
LDOPIMGM_00159	CDS	1587	abgT_1		COG2978	p-aminobenzoyl-glutamate transport protein
LDOPIMGM_00160	CDS	1080	odh	1.5.1.28		Opine dehydrogenase
LDOPIMGM_00161	CDS	747			COG3324	Putative glyoxylase CFP32
LDOPIMGM_00162	CDS	333				hypothetical protein
LDOPIMGM_00163	CDS	378				hypothetical protein
LDOPIMGM_00164	CDS	324				hypothetical protein
LDOPIMGM_00165	CDS	1041				hypothetical protein
LDOPIMGM_00166	CDS	1026				hypothetical protein
LDOPIMGM_00167	CDS	1503	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
LDOPIMGM_00168	CDS	216				hypothetical protein
LDOPIMGM_00169	CDS	780	dpnA	2.1.1.72		Modification methylase DpnIIB
LDOPIMGM_00170	CDS	1056	haeIIIM	2.1.1.37		Modification methylase HaeIII
LDOPIMGM_00171	CDS	1824	ydiS	3.1.21.4	COG1401	Type-2 restriction enzyme BsuMI component YdiS
LDOPIMGM_00172	CDS	1275				hypothetical protein
LDOPIMGM_00173	CDS	165				hypothetical protein
LDOPIMGM_00174	CDS	228				hypothetical protein
LDOPIMGM_00175	CDS	624				hypothetical protein
LDOPIMGM_00176	CDS	360	smtB_1		COG0640	HTH-type transcriptional repressor SmtB
LDOPIMGM_00177	CDS	975				hypothetical protein
LDOPIMGM_00178	CDS	1206	aspC_1	2.6.1.1	COG0436	Aspartate aminotransferase
LDOPIMGM_00179	CDS	582				hypothetical protein
LDOPIMGM_00180	CDS	297	bauB			Beta-alanine degradation protein BauB
LDOPIMGM_00181	CDS	1479	gshA	6.3.2.2		Glutamate--cysteine ligase
LDOPIMGM_00182	CDS	1173	cpg2_1	3.4.17.11		Carboxypeptidase G2
LDOPIMGM_00183	CDS	945				hypothetical protein
LDOPIMGM_00184	CDS	1125	menC_1	4.2.1.113	COG4948	o-succinylbenzoate synthase
LDOPIMGM_00185	CDS	909	czcD_1		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
LDOPIMGM_00186	CDS	1803				hypothetical protein
LDOPIMGM_00187	CDS	459				hypothetical protein
LDOPIMGM_00188	CDS	2049	lap	3.4.11.1		Aminopeptidase
LDOPIMGM_00189	CDS	1104				hypothetical protein
LDOPIMGM_00190	CDS	885	dat	2.6.1.21		D-alanine aminotransferase
LDOPIMGM_00191	CDS	282				hypothetical protein
LDOPIMGM_00192	CDS	300				hypothetical protein
LDOPIMGM_00193	CDS	888	aroD	4.2.1.10	COG0710	3-dehydroquinate dehydratase
LDOPIMGM_00194	CDS	801	rutD	3.5.1.-		Putative aminoacrylate hydrolase RutD
LDOPIMGM_00195	CDS	1311	gbuA	3.6.3.32		Glycine betaine/carnitine transport ATP-binding protein GbuA
LDOPIMGM_00196	CDS	897	opuAB		COG4176	Glycine betaine transport system permease protein OpuAB
LDOPIMGM_00197	CDS	912	opuAC		COG2113	Glycine betaine-binding protein OpuAC
LDOPIMGM_00198	CDS	552	ogt_1	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
LDOPIMGM_00199	CDS	1347	efeN_1	1.11.1.-	COG2837	putative deferrochelatase/peroxidase EfeN
LDOPIMGM_00200	CDS	609				hypothetical protein
LDOPIMGM_00201	CDS	648				hypothetical protein
LDOPIMGM_00202	CDS	591				hypothetical protein
LDOPIMGM_00203	CDS	1317	agaA	3.5.1.-	COG1820	N-acetylgalactosamine-6-phosphate deacetylase
LDOPIMGM_00204	CDS	2112	dpp5_1	3.4.14.-	COG1506	Dipeptidyl-peptidase 5
LDOPIMGM_00205	CDS	693				hypothetical protein
LDOPIMGM_00206	CDS	1545	senX3_1	2.7.13.3		Signal-transduction histidine kinase senX3
LDOPIMGM_00207	CDS	753	phoP		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
LDOPIMGM_00208	CDS	396	mrpG		COG1320	Na(+)/H(+) antiporter subunit G
LDOPIMGM_00209	CDS	708				hypothetical protein
LDOPIMGM_00210	CDS	591	mrpE		COG1863	Na(+)/H(+) antiporter subunit E
LDOPIMGM_00211	CDS	1584	mrpD_1		COG0651	Na(+)/H(+) antiporter subunit D
LDOPIMGM_00212	CDS	600	mrpC		COG1006	Na(+)/H(+) antiporter subunit C
LDOPIMGM_00213	CDS	3060	mrpA_1		COG1009	Na(+)/H(+) antiporter subunit A
LDOPIMGM_00214	CDS	1002				hypothetical protein
LDOPIMGM_00215	CDS	579	dcd	3.5.4.13	COG0717	dCTP deaminase
LDOPIMGM_00216	CDS	1482				hypothetical protein
LDOPIMGM_00217	CDS	990				hypothetical protein
LDOPIMGM_00218	CDS	960				hypothetical protein
LDOPIMGM_00219	CDS	2010	dipZ		COG0785	Protein DipZ
LDOPIMGM_00220	CDS	813	hmuV	3.6.3.-	COG4559	Hemin import ATP-binding protein HmuV
LDOPIMGM_00221	CDS	1023	hmuU		COG0609	Hemin transport system permease protein HmuU
LDOPIMGM_00222	CDS	1032	hmuT		COG4558	Hemin-binding periplasmic protein HmuT
LDOPIMGM_00223	CDS	1284	fes		COG2382	Enterochelin esterase
LDOPIMGM_00224	CDS	735			COG0325	Pyridoxal phosphate homeostasis protein
LDOPIMGM_00225	CDS	906	mmsB	1.1.1.31	COG2084	3-hydroxyisobutyrate dehydrogenase
LDOPIMGM_00226	CDS	876	dsdC		COG0583	HTH-type transcriptional regulator DsdC
LDOPIMGM_00227	CDS	747	bdhA	1.1.1.30		D-beta-hydroxybutyrate dehydrogenase
LDOPIMGM_00228	CDS	1356	yhjE_2			Inner membrane metabolite transport protein YhjE
LDOPIMGM_00229	CDS	2079			COG3336	putative protein
LDOPIMGM_00230	CDS	288	hup		COG0776	DNA-binding protein HB1
LDOPIMGM_00231	CDS	306	rpsN		COG0199	30S ribosomal protein S14
LDOPIMGM_00232	CDS	168	rpmG2		COG0267	50S ribosomal protein L33 2
LDOPIMGM_00233	CDS	237	rpmB		COG0227	50S ribosomal protein L28
LDOPIMGM_00234	CDS	945				hypothetical protein
LDOPIMGM_00235	CDS	1425	pdhC_1	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
LDOPIMGM_00236	CDS	978	bkdB_1	1.2.4.4	COG0022	3-methyl-2-oxobutanoate dehydrogenase subunit beta
LDOPIMGM_00237	CDS	1155	bkdA_1	1.2.4.4	COG1071	3-methyl-2-oxobutanoate dehydrogenase subunit alpha
LDOPIMGM_00238	CDS	1518				hypothetical protein
LDOPIMGM_00239	CDS	753				hypothetical protein
LDOPIMGM_00240	CDS	246				hypothetical protein
LDOPIMGM_00241	CDS	1434	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
LDOPIMGM_00242	CDS	918				hypothetical protein
LDOPIMGM_00243	CDS	1398	proP_2			Proline/betaine transporter
LDOPIMGM_00244	CDS	1368		1.1.2.-	COG0277	L-gulono-1,4-lactone dehydrogenase
LDOPIMGM_00245	CDS	1575		4.1.2.42		D-threonine aldolase
LDOPIMGM_00246	CDS	1107	gabD2	1.2.1.79	COG1012	Putative succinate-semialdehyde dehydrogenase [NADP(+)] 2
LDOPIMGM_00247	CDS	1902	pbpA_1		COG0768	Penicillin-binding protein A
LDOPIMGM_00248	CDS	735	citT_1		COG4565	Transcriptional regulatory protein CitT
LDOPIMGM_00249	CDS	1218	bktB	2.3.1.16	COG0183	Beta-ketothiolase BktB
LDOPIMGM_00250	CDS	1986	citS_1	2.7.13.3	COG3290	Sensor protein CitS
LDOPIMGM_00251	CDS	1797	ophA1	1.-.-.-		Phthalate dioxygenase reductase
LDOPIMGM_00252	CDS	294	ricR		COG1937	Copper-sensing transcriptional repressor RicR
LDOPIMGM_00253	CDS	213	copZ		COG2608	Copper chaperone CopZ
LDOPIMGM_00254	CDS	2208	copA	3.6.3.54	COG2217	Copper-exporting P-type ATPase
LDOPIMGM_00255	CDS	1647	dmdB	6.2.1.44	COG0318	3-methylmercaptopropionyl-CoA ligase
LDOPIMGM_00256	CDS	264				hypothetical protein
LDOPIMGM_00257	CDS	720				hypothetical protein
LDOPIMGM_00258	CDS	1017	cseB		COG0745	Transcriptional regulatory protein CseB
LDOPIMGM_00259	CDS	1281	cseC	2.7.13.3	COG0642	Sensor protein CseC
LDOPIMGM_00260	CDS	504				hypothetical protein
LDOPIMGM_00261	CDS	453		4.2.1.17	COG2030	putative enoyl-CoA hydratase 1
LDOPIMGM_00262	CDS	2646		3.2.1.28	COG3387	Trehalase
LDOPIMGM_00263	CDS	747				hypothetical protein
LDOPIMGM_00264	CDS	531				hypothetical protein
LDOPIMGM_00265	CDS	1176	ampH	3.4.-.-	COG1680	D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH
LDOPIMGM_00266	CDS	378				hypothetical protein
LDOPIMGM_00267	CDS	279				hypothetical protein
LDOPIMGM_00268	CDS	429	petC	1.10.9.1	COG0723	Cytochrome b6-f complex iron-sulfur subunit
LDOPIMGM_00269	CDS	816	paaX_1		COG3327	Transcriptional repressor PaaX
LDOPIMGM_00270	CDS	1383	yhjE_3			Inner membrane metabolite transport protein YhjE
LDOPIMGM_00271	CDS	1599		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
LDOPIMGM_00272	CDS	843	dmdD	4.2.1.155	COG1024	Methylthioacryloyl-CoA hydratase
LDOPIMGM_00273	CDS	2043	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
LDOPIMGM_00274	CDS	936	lcdH_1	1.1.1.108	COG1250	L-carnitine dehydrogenase
LDOPIMGM_00275	CDS	885				hypothetical protein
LDOPIMGM_00276	CDS	1101	xylB_1	1.1.1.90		Aryl-alcohol dehydrogenase
LDOPIMGM_00277	CDS	222				hypothetical protein
LDOPIMGM_00278	CDS	759	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
LDOPIMGM_00279	CDS	1002	amdA	3.5.1.4	COG2421	Acetamidase
LDOPIMGM_00280	CDS	765				hypothetical protein
LDOPIMGM_00281	CDS	603				hypothetical protein
LDOPIMGM_00282	CDS	1404	gcvT_2	2.1.2.10		Aminomethyltransferase
LDOPIMGM_00283	CDS	852				hypothetical protein
LDOPIMGM_00284	CDS	1347	pcaK		COG0477	4-hydroxybenzoate transporter PcaK
LDOPIMGM_00285	CDS	657	yhaI		COG3152	Inner membrane protein YhaI
LDOPIMGM_00286	CDS	183				hypothetical protein
LDOPIMGM_00287	CDS	906	ectD	1.14.11.55		Ectoine dioxygenase
LDOPIMGM_00288	CDS	1857	dmdC	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
LDOPIMGM_00289	CDS	1365	gltP		COG1301	Proton/glutamate-aspartate symporter
LDOPIMGM_00290	CDS	477				hypothetical protein
LDOPIMGM_00291	CDS	1026	cuyA	4.4.1.25		L-cysteate sulfo-lyase
LDOPIMGM_00292	CDS	468	rraA	4.1.3.17	COG0684	Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase
LDOPIMGM_00293	CDS	309				hypothetical protein
LDOPIMGM_00294	CDS	1281				hypothetical protein
LDOPIMGM_00295	CDS	1266				hypothetical protein
LDOPIMGM_00296	CDS	1770	tarF_1	2.7.8.45	COG1887	Teichoic acid glycerol-phosphate transferase
LDOPIMGM_00297	CDS	2130	oatA	2.3.1.-		O-acetyltransferase OatA
LDOPIMGM_00298	CDS	1419	bcs1			Bifunctional ribulose 5-phosphate reductase/CDP-ribitol pyrophosphorylase Bcs1
LDOPIMGM_00299	CDS	3618	tagF_1	2.7.8.12	COG1887	Teichoic acid poly(glycerol phosphate) polymerase
LDOPIMGM_00300	CDS	756				hypothetical protein
LDOPIMGM_00301	CDS	924				hypothetical protein
LDOPIMGM_00302	CDS	831				hypothetical protein
LDOPIMGM_00303	CDS	390	tarD	2.7.7.39	COG0615	Glycerol-3-phosphate cytidylyltransferase
LDOPIMGM_00304	CDS	1284				hypothetical protein
LDOPIMGM_00305	CDS	1044				hypothetical protein
LDOPIMGM_00306	CDS	1140	corA		COG0598	Cobalt/magnesium transport protein CorA
LDOPIMGM_00307	CDS	843	glpQ_2	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
LDOPIMGM_00308	CDS	180				hypothetical protein
LDOPIMGM_00309	CDS	987	mdh	1.1.1.37	COG0039	Malate dehydrogenase
LDOPIMGM_00310	CDS	594	sutR_1		COG1396	HTH-type transcriptional regulator SutR
LDOPIMGM_00311	CDS	417				hypothetical protein
LDOPIMGM_00312	CDS	510	hsaB_1	1.5.1.36	COG1853	Flavin-dependent monooxygenase, reductase subunit HsaB
LDOPIMGM_00313	CDS	894	yghA	1.-.-.-		putative oxidoreductase YghA
LDOPIMGM_00314	CDS	1257				hypothetical protein
LDOPIMGM_00315	CDS	2508	ligD		COG1793	Multifunctional non-homologous end joining protein LigD
LDOPIMGM_00316	CDS	885	mku		COG1273	Non-homologous end joining protein Ku
LDOPIMGM_00317	CDS	201				hypothetical protein
LDOPIMGM_00318	CDS	810				hypothetical protein
LDOPIMGM_00319	CDS	744				hypothetical protein
LDOPIMGM_00320	CDS	1275	gltT_1			Proton/sodium-glutamate symport protein
LDOPIMGM_00321	CDS	513	yagT		COG2080	Putative xanthine dehydrogenase YagT iron-sulfur-binding subunit
LDOPIMGM_00322	CDS	1035	yagS	1.17.1.4	COG1319	Putative xanthine dehydrogenase YagS FAD-binding subunit
LDOPIMGM_00323	CDS	2073	yagR	1.17.1.4	COG1529	Putative xanthine dehydrogenase YagR molybdenum-binding subunit
LDOPIMGM_00324	CDS	690	nboR	1.1.1.328		Nicotine blue oxidoreductase
LDOPIMGM_00325	CDS	1152	pucA	1.17.1.4	COG1975	putative xanthine dehydrogenase subunit A
LDOPIMGM_00326	CDS	939				Zinc-type alcohol dehydrogenase-like protein
LDOPIMGM_00327	CDS	282				hypothetical protein
LDOPIMGM_00328	CDS	180				hypothetical protein
LDOPIMGM_00329	CDS	1074	iolS_1	1.1.1.-	COG0667	Aldo-keto reductase IolS
LDOPIMGM_00330	CDS	237				hypothetical protein
LDOPIMGM_00331	CDS	315	yflT			General stress protein 17M
LDOPIMGM_00332	CDS	555				hypothetical protein
LDOPIMGM_00333	CDS	543	idi	5.3.3.2	COG1443	Isopentenyl-diphosphate Delta-isomerase
LDOPIMGM_00334	CDS	1065		2.5.1.10	COG0142	(2E,6E)-farnesyl diphosphate synthase
LDOPIMGM_00335	CDS	1230	bioI	1.14.14.46	COG2124	Biotin biosynthesis cytochrome P450
LDOPIMGM_00336	CDS	354				hypothetical protein
LDOPIMGM_00337	CDS	324				hypothetical protein
LDOPIMGM_00338	CDS	1557	pds	1.3.5.5	COG3349	15-cis-phytoene desaturase
LDOPIMGM_00339	CDS	483	tspO		COG3476	Tryptophan-rich sensory protein
LDOPIMGM_00340	CDS	1500	phrA	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
LDOPIMGM_00341	CDS	828				hypothetical protein
LDOPIMGM_00342	CDS	171				hypothetical protein
