locus_tag	ftype	length_bp	gene	EC_number	COG	product
MCCDGJGB_00042	CDS	1266	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
MCCDGJGB_00043	CDS	471	moaC2	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase 2
MCCDGJGB_00044	CDS	423	moaE2_2	2.-.-.-	COG0314	Molybdopterin synthase catalytic subunit 2
MCCDGJGB_00045	CDS	402				hypothetical protein
MCCDGJGB_00046	CDS	759	modA		COG0725	Molybdate-binding protein ModA
MCCDGJGB_00047	CDS	1677	modC	3.6.3.29	COG1118	Molybdenum import ATP-binding protein ModC
MCCDGJGB_00048	CDS	1695	fadD3	6.2.1.41	COG0318	3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl:CoA ligase
MCCDGJGB_00049	CDS	750	glnQ_1			Glutamine transport ATP-binding protein GlnQ
MCCDGJGB_00050	CDS	900	glnH_1		COG0834	ABC transporter glutamine-binding protein GlnH
MCCDGJGB_00051	CDS	663	glnM_1		COG0765	putative glutamine ABC transporter permease protein GlnM
MCCDGJGB_00052	CDS	843	artQ_1		COG0765	Arginine transport system permease protein ArtQ
MCCDGJGB_00053	CDS	318				hypothetical protein
MCCDGJGB_00054	CDS	930	gltX_1	6.1.1.17	COG0008	Glutamate--tRNA ligase
MCCDGJGB_00055	CDS	1062		2.4.1.337	COG0438	Alpha-monoglucosyldiacylglycerol synthase
MCCDGJGB_00056	CDS	912				hypothetical protein
MCCDGJGB_00057	tRNA	74				tRNA-Asn(gtt)
MCCDGJGB_00058	CDS	252				hypothetical protein
MCCDGJGB_00059	CDS	231				hypothetical protein
MCCDGJGB_00060	CDS	474				hypothetical protein
MCCDGJGB_00061	CDS	408				hypothetical protein
MCCDGJGB_00062	CDS	471				hypothetical protein
MCCDGJGB_00063	CDS	906				hypothetical protein
MCCDGJGB_00064	CDS	591				hypothetical protein
MCCDGJGB_00065	CDS	1413				hypothetical protein
MCCDGJGB_00066	CDS	339				hypothetical protein
MCCDGJGB_00067	CDS	249				hypothetical protein
MCCDGJGB_00068	CDS	213				hypothetical protein
MCCDGJGB_00069	CDS	1437				hypothetical protein
MCCDGJGB_00070	CDS	810				hypothetical protein
MCCDGJGB_00071	CDS	1479	stp			Multidrug resistance protein Stp
MCCDGJGB_00072	CDS	1302				hypothetical protein
MCCDGJGB_00073	tRNA	77				tRNA-Met(cat)
MCCDGJGB_00074	CDS	501		2.3.1.-	COG0454	putative N-acetyltransferase
MCCDGJGB_00075	CDS	492				hypothetical protein
MCCDGJGB_00076	CDS	498				hypothetical protein
MCCDGJGB_00077	CDS	1245	fabF_1	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
MCCDGJGB_00078	CDS	252	acpP			Acyl carrier protein
MCCDGJGB_00079	CDS	1002	fabH_1	2.3.1.180		3-oxoacyl-[acyl-carrier-protein] synthase 3
MCCDGJGB_00080	CDS	906	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
MCCDGJGB_00081	CDS	1200			COG2508	putative protein
MCCDGJGB_00082	CDS	2763	aceE_1	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
MCCDGJGB_00083	CDS	444				putative protein
MCCDGJGB_00084	CDS	471	ahpE	1.11.1.15	COG1225	Alkyl hydroperoxide reductase E
MCCDGJGB_00085	CDS	405			COG0537	putative HIT-like protein
MCCDGJGB_00086	CDS	735	tipA_1			HTH-type transcriptional activator TipA
MCCDGJGB_00087	CDS	1221	mgl_1	4.4.1.11	COG0626	L-methionine gamma-lyase
MCCDGJGB_00088	CDS	477	lrpC_1		COG1522	HTH-type transcriptional regulator LrpC
MCCDGJGB_00089	CDS	429				hypothetical protein
MCCDGJGB_00090	CDS	600				hypothetical protein
MCCDGJGB_00091	CDS	345				hypothetical protein
MCCDGJGB_00092	tRNA	77				tRNA-Pro(cgg)
MCCDGJGB_00093	CDS	492	tetR_1			Tetracycline repressor protein class A from transposon 1721
MCCDGJGB_00094	tRNA	75				tRNA-Val(tac)
MCCDGJGB_00095	CDS	237				hypothetical protein
MCCDGJGB_00096	CDS	102				hypothetical protein
MCCDGJGB_00097	CDS	1002				hypothetical protein
MCCDGJGB_00098	CDS	714			COG1136	putative ABC transporter ATP-binding protein
MCCDGJGB_00099	CDS	1296				hypothetical protein
MCCDGJGB_00100	CDS	417				hypothetical protein
MCCDGJGB_00101	CDS	525				hypothetical protein
MCCDGJGB_00102	CDS	588				hypothetical protein
MCCDGJGB_00103	CDS	564				hypothetical protein
MCCDGJGB_00104	CDS	1812				hypothetical protein
MCCDGJGB_00105	CDS	1413	ugtP	2.4.1.315	COG0707	Processive diacylglycerol beta-glucosyltransferase
MCCDGJGB_00106	CDS	426			COG0662	Oxalate-binding protein
MCCDGJGB_00107	CDS	2001	cadA_1	3.6.3.3		Cadmium-transporting ATPase
MCCDGJGB_00108	CDS	264	copZ_1			Copper chaperone CopZ
MCCDGJGB_00109	CDS	669	fnr		COG0664	Fumarate and nitrate reduction regulatory protein
MCCDGJGB_00110	CDS	465				putative protein
MCCDGJGB_00111	CDS	909				Universal stress protein
MCCDGJGB_00112	CDS	102				hypothetical protein
MCCDGJGB_00113	CDS	333				hypothetical protein
MCCDGJGB_00114	CDS	372	andAb			Anthranilate 1,2-dioxygenase ferredoxin subunit
MCCDGJGB_00115	CDS	546				hypothetical protein
MCCDGJGB_00116	CDS	741				hypothetical protein
MCCDGJGB_00117	CDS	1398	rutG		COG2233	Putative pyrimidine permease RutG
MCCDGJGB_00118	CDS	1056	bioB_1	2.8.1.6		Biotin synthase
MCCDGJGB_00119	CDS	1542	lcfB_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
MCCDGJGB_00120	CDS	834			COG0327	GTP cyclohydrolase 1 type 2 
MCCDGJGB_00121	CDS	729				hypothetical protein
MCCDGJGB_00122	CDS	798				hypothetical protein
MCCDGJGB_00123	CDS	666				hypothetical protein
MCCDGJGB_00124	CDS	834	ppgK	2.7.1.63	COG1940	Polyphosphate glucokinase
MCCDGJGB_00125	CDS	909	map_1	3.4.11.18	COG0024	Methionine aminopeptidase 2
MCCDGJGB_00126	CDS	747	lldR_1		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
MCCDGJGB_00127	CDS	1119	ald	1.4.1.1	COG0686	Alanine dehydrogenase
MCCDGJGB_00128	CDS	204				hypothetical protein
MCCDGJGB_00129	CDS	1359	glnA_1	6.3.1.2	COG0174	Glutamine synthetase
MCCDGJGB_00130	CDS	3042	glnE		COG1391	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
MCCDGJGB_00131	CDS	1470	mtr	1.8.1.15	COG1249	Mycothione reductase
MCCDGJGB_00132	CDS	1425	glnA_2	6.3.1.2	COG0174	Glutamine synthetase
MCCDGJGB_00133	CDS	297				hypothetical protein
MCCDGJGB_00134	CDS	732				putative protein
MCCDGJGB_00135	CDS	1053	lipA	2.8.1.8	COG0320	Lipoyl synthase
MCCDGJGB_00136	CDS	639	lipB	2.3.1.181	COG0321	Octanoyltransferase
MCCDGJGB_00137	CDS	1524				hypothetical protein
MCCDGJGB_00138	CDS	1866	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
MCCDGJGB_00139	CDS	1389	pdhD	1.8.1.4		Dihydrolipoyl dehydrogenase
MCCDGJGB_00140	CDS	1491	pepA	3.4.11.1	COG0260	putative cytosol aminopeptidase
MCCDGJGB_00141	CDS	1113	pyrD_1	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
MCCDGJGB_00142	CDS	561				putative protein
MCCDGJGB_00143	CDS	1374	dapE_1	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
MCCDGJGB_00144	CDS	354			COG0316	Protein
MCCDGJGB_00145	CDS	705	aat	2.3.2.6	COG2360	Leucyl/phenylalanyl-tRNA--protein transferase
MCCDGJGB_00146	CDS	873	ctaC	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
MCCDGJGB_00147	CDS	1698	ctaD	1.9.3.1	COG0843	putative cytochrome c oxidase subunit 1
MCCDGJGB_00148	CDS	402	ctaF	1.9.3.1		Cytochrome c oxidase polypeptide 4
MCCDGJGB_00149	CDS	1626	qcrB	1.10.2.2	COG1290	Cytochrome bc1 complex cytochrome b subunit
MCCDGJGB_00150	CDS	1044	qcrA_1		COG0723	Cytochrome bc1 complex Rieske iron-sulfur subunit
MCCDGJGB_00151	CDS	786	qcrC	1.10.2.2	COG2010	Cytochrome bc1 complex cytochrome c subunit
MCCDGJGB_00152	CDS	675	ctaE	1.9.3.1	COG1845	Cytochrome c oxidase subunit 3
MCCDGJGB_00153	CDS	1122	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
MCCDGJGB_00154	CDS	1746		3.1.-.-	COG0322	Putative bifunctional exonuclease/endonuclease protein
MCCDGJGB_00155	CDS	423				hypothetical protein
MCCDGJGB_00156	CDS	792		3.1.1.23		Thermostable monoacylglycerol lipase
MCCDGJGB_00157	CDS	780	plsC	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
MCCDGJGB_00158	CDS	582			COG0789	putative HTH-type transcriptional regulator
MCCDGJGB_00159	CDS	813	parA			Chromosome partitioning protein ParA
MCCDGJGB_00160	CDS	3402	cfiB_1	6.4.1.7	COG0439	2-oxoglutarate carboxylase small subunit
MCCDGJGB_00161	CDS	507	def_1	3.5.1.88	COG0242	Peptide deformylase
MCCDGJGB_00162	CDS	855	fadB2	1.1.1.157	COG1250	3-hydroxybutyryl-CoA dehydrogenase
MCCDGJGB_00163	CDS	1260			COG1167	Putative aminotransferase/MSMEI_6121
MCCDGJGB_00164	CDS	846		2.1.1.-	COG0500	putative methyltransferase
MCCDGJGB_00165	CDS	465				18 kDa heat shock protein
MCCDGJGB_00166	CDS	936				hypothetical protein
MCCDGJGB_00167	CDS	516	ftnA	1.16.3.2	COG1528	Bacterial non-heme ferritin
MCCDGJGB_00168	CDS	282		4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
MCCDGJGB_00169	CDS	1449	aam_1	3.5.1.13	COG0154	Acylamidase
MCCDGJGB_00170	CDS	1233	hipO_1	3.5.1.32	COG1473	Hippurate hydrolase
MCCDGJGB_00171	CDS	735				hypothetical protein
MCCDGJGB_00172	CDS	747				hypothetical protein
MCCDGJGB_00173	CDS	561				hypothetical protein
MCCDGJGB_00174	CDS	561				hypothetical protein
MCCDGJGB_00175	CDS	474	rpf	3.-.-.-		Resuscitation-promoting factor Rpf
MCCDGJGB_00176	CDS	2382	uvrA_1		COG0178	UvrABC system protein A
MCCDGJGB_00177	CDS	411				hypothetical protein
MCCDGJGB_00178	CDS	435	rob		COG2207	Right origin-binding protein
MCCDGJGB_00179	CDS	1545	puuP_1		COG0531	Putrescine importer PuuP
MCCDGJGB_00180	CDS	1353	puo	1.4.3.10		Putrescine oxidase
MCCDGJGB_00181	CDS	996	ucpA_1	1.-.-.-		Oxidoreductase UcpA
MCCDGJGB_00182	CDS	939				hypothetical protein
MCCDGJGB_00183	CDS	816	rlpA	4.2.2.-		Endolytic peptidoglycan transglycosylase RlpA
MCCDGJGB_00184	CDS	324				hypothetical protein
MCCDGJGB_00185	CDS	744	glpQ_1	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
MCCDGJGB_00186	CDS	342	rbpA			RNA polymerase-binding protein RbpA
MCCDGJGB_00187	CDS	813	ppm1_1	2.4.1.-		Polyprenol monophosphomannose synthase
MCCDGJGB_00188	CDS	954	hutI_1	3.5.2.7		Imidazolonepropionase
MCCDGJGB_00189	CDS	1746		3.1.11.-	COG0258	5'-3' exonuclease
MCCDGJGB_00190	CDS	2262	secA2		COG0653	Protein translocase subunit SecA 2
MCCDGJGB_00191	CDS	2724	helY_1	3.6.4.-	COG4581	putative helicase HelY
MCCDGJGB_00192	CDS	828	tatC_1		COG0805	Sec-independent protein translocase protein TatC
MCCDGJGB_00193	CDS	282	tatA_1			Sec-independent protein translocase protein TatA
MCCDGJGB_00194	CDS	888	pafC		COG2378	Protein PafC
MCCDGJGB_00195	CDS	975	pafB_1		COG2378	Protein PafB
MCCDGJGB_00196	CDS	1125				hypothetical protein
MCCDGJGB_00197	CDS	375	fkbP	5.2.1.8		FK506-binding protein
MCCDGJGB_00198	CDS	960	fbp	5.2.1.8	COG0545	FK506-binding protein
MCCDGJGB_00199	CDS	1404	pafA	6.3.1.19		Pup--protein ligase
MCCDGJGB_00200	CDS	696	prcA	3.4.25.1	COG0638	Proteasome subunit alpha
MCCDGJGB_00201	CDS	801	prcB2	3.4.25.1	COG0638	Proteasome subunit beta 2
MCCDGJGB_00202	CDS	192	pup			Prokaryotic ubiquitin-like protein Pup
MCCDGJGB_00203	CDS	1542	dop	3.4.-.-		Depupylase
MCCDGJGB_00204	CDS	408				hypothetical protein
MCCDGJGB_00205	CDS	1653	mpa		COG0464	Proteasome-associated ATPase
MCCDGJGB_00206	CDS	1038	trmI	2.1.1.220	COG2519	tRNA (adenine(58)-N(1))-methyltransferase TrmI
MCCDGJGB_00207	CDS	1161	rip3			Putative zinc metalloprotease Rip3
MCCDGJGB_00208	CDS	810				hypothetical protein
MCCDGJGB_00209	CDS	684	hxpB	3.1.3.68	COG0637	Hexitol phosphatase B
MCCDGJGB_00210	CDS	798				hypothetical protein
MCCDGJGB_00211	CDS	1296	mshC	6.3.1.13	COG0215	L-cysteine:1D-myo-inositol 2-amino-2-deoxy-alpha-D-glucopyranoside ligase
MCCDGJGB_00212	CDS	813				hypothetical protein
MCCDGJGB_00213	CDS	564				hypothetical protein
MCCDGJGB_00214	CDS	282				hypothetical protein
MCCDGJGB_00215	CDS	903	tas		COG0667	Protein tas
MCCDGJGB_00216	CDS	834	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
MCCDGJGB_00217	CDS	729	cobC	3.1.3.73	COG0406	Adenosylcobalamin/alpha-ribazole phosphatase
MCCDGJGB_00218	CDS	204				hypothetical protein
MCCDGJGB_00219	CDS	978				hypothetical protein
MCCDGJGB_00220	CDS	1467	dapE_2	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
MCCDGJGB_00221	tRNA	89				tRNA-Leu(gag)
MCCDGJGB_00222	CDS	855				hypothetical protein
MCCDGJGB_00223	CDS	1353	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MCCDGJGB_00224	CDS	1290	fadI_1	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase FadI
MCCDGJGB_00225	CDS	471				putative HTH-type transcriptional regulator
MCCDGJGB_00226	CDS	2067	carC_1	1.3.1.108	COG1960	Caffeyl-CoA reductase-Etf complex subunit CarC
MCCDGJGB_00227	CDS	1035	metXA	2.3.1.31	COG2021	Homoserine O-acetyltransferase
MCCDGJGB_00228	CDS	1323	mgl_2	4.4.1.11	COG0626	L-methionine gamma-lyase
MCCDGJGB_00229	CDS	3384	dnaE2	2.7.7.7	COG0587	Error-prone DNA polymerase
MCCDGJGB_00230	CDS	1707	dinB	2.7.7.7		DNA polymerase IV
MCCDGJGB_00231	CDS	690				hypothetical protein
MCCDGJGB_00232	CDS	735		2.1.1.-		putative S-adenosylmethionine-dependent methyltransferase/MSMEI_2290
MCCDGJGB_00233	CDS	465	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
MCCDGJGB_00234	CDS	825	pdxK	2.7.1.35	COG0351	Pyridoxine kinase
MCCDGJGB_00235	CDS	255	rpmE2		COG0254	50S ribosomal protein L31 type B
MCCDGJGB_00236	CDS	552	ybaK_1	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
MCCDGJGB_00237	CDS	771		3.1.3.-		putative phosphatase
MCCDGJGB_00238	CDS	663				hypothetical protein
MCCDGJGB_00239	CDS	906	sigG		COG1595	ECF RNA polymerase sigma factor SigG
MCCDGJGB_00240	CDS	90				hypothetical protein
MCCDGJGB_00241	CDS	933	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
MCCDGJGB_00242	CDS	831				hypothetical protein
MCCDGJGB_00243	CDS	786	ylmA_1	3.6.3.-	COG1119	putative ABC transporter ATP-binding protein YlmA
MCCDGJGB_00244	CDS	735				hypothetical protein
MCCDGJGB_00245	CDS	681	serB	3.1.3.3	COG0560	Phosphoserine phosphatase
MCCDGJGB_00246	CDS	504				hypothetical protein
MCCDGJGB_00247	CDS	759	inhA	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH]
MCCDGJGB_00248	CDS	711	fabG1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG1
MCCDGJGB_00249	CDS	450				hypothetical protein
MCCDGJGB_00250	CDS	213				hypothetical protein
MCCDGJGB_00251	CDS	903			COG3346	putative SURF1-like protein
MCCDGJGB_00252	CDS	1599	yheS_1		COG0488	putative ABC transporter ATP-binding protein YheS
MCCDGJGB_00253	CDS	690	rnhA	3.1.26.4	COG0328	Ribonuclease HI
MCCDGJGB_00254	CDS	336	sufT			Fe-S protein maturation auxiliary factor SufT
MCCDGJGB_00255	CDS	468	sufU	2.-.-.-	COG0822	Zinc-dependent sulfurtransferase SufU
MCCDGJGB_00256	CDS	1251	csd	2.8.1.7	COG0520	putative cysteine desulfurase
MCCDGJGB_00257	CDS	759	sufC		COG0396	Vegetative protein 296
MCCDGJGB_00258	CDS	318	ndoA			Naphthalene 1,2-dioxygenase system, ferredoxin component
MCCDGJGB_00259	CDS	1176				hypothetical protein
MCCDGJGB_00260	CDS	1431				hypothetical protein
MCCDGJGB_00261	CDS	720				hypothetical protein
MCCDGJGB_00262	CDS	930	drrA_1	3.6.3.-		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
MCCDGJGB_00263	CDS	768				hypothetical protein
MCCDGJGB_00264	CDS	900	ctaA	1.3.-.-	COG1612	Heme A synthase
MCCDGJGB_00265	CDS	465				hypothetical protein
MCCDGJGB_00266	CDS	978	ctaB	2.5.1.-	COG0109	Protoheme IX farnesyltransferase
MCCDGJGB_00267	CDS	2121	tkt	2.2.1.1	COG0021	Transketolase
MCCDGJGB_00268	CDS	1104	tal	2.2.1.2	COG0176	Transaldolase
MCCDGJGB_00269	CDS	1623	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
MCCDGJGB_00270	CDS	246	secG		COG1314	putative protein-export membrane protein SecG
MCCDGJGB_00271	CDS	786	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
MCCDGJGB_00272	CDS	1218	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
MCCDGJGB_00273	CDS	1002	gap2_1	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase 2
MCCDGJGB_00274	CDS	984	whiA		COG1481	Putative sporulation transcription regulator WhiA
MCCDGJGB_00275	CDS	996			COG0391	Putative gluconeogenesis factor
MCCDGJGB_00276	CDS	897			COG1660	Nucleotide-binding protein
MCCDGJGB_00277	CDS	1860	uvrC		COG0322	UvrABC system protein C
MCCDGJGB_00278	CDS	2871	uvrA_2		COG0178	UvrABC system protein A
MCCDGJGB_00279	CDS	2526	helY_2	3.6.4.-	COG4581	putative helicase HelY
MCCDGJGB_00280	CDS	291				hypothetical protein
MCCDGJGB_00281	CDS	1062			COG0861	putative membrane protein
MCCDGJGB_00282	CDS	2133	uvrB		COG0556	UvrABC system protein B
MCCDGJGB_00283	CDS	1161	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
MCCDGJGB_00284	CDS	1821				hypothetical protein
MCCDGJGB_00285	CDS	1488	rpsA		COG0539	30S ribosomal protein S1
MCCDGJGB_00286	CDS	840	bioC	2.1.1.197		Malonyl-[acyl-carrier protein] O-methyltransferase
MCCDGJGB_00287	CDS	2697	polA_1	2.7.7.7	COG0258	DNA polymerase I
MCCDGJGB_00288	CDS	459		3.1.2.-	COG2050	Putative esterase
MCCDGJGB_00289	CDS	582	pdtaR		COG3707	putative transcriptional regulatory protein pdtaR
MCCDGJGB_00290	tRNA	83				tRNA-Leu(caa)
MCCDGJGB_00291	CDS	1413	gltT			Proton/sodium-glutamate symport protein
MCCDGJGB_00292	CDS	1548	pyk	2.7.1.40	COG0469	Pyruvate kinase
MCCDGJGB_00293	CDS	1464	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
MCCDGJGB_00294	CDS	4689	gltB	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
MCCDGJGB_00295	CDS	303				hypothetical protein
MCCDGJGB_00296	CDS	792	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
MCCDGJGB_00297	CDS	1215	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
MCCDGJGB_00298	CDS	798	trpC	4.1.1.48	COG0134	Indole-3-glycerol phosphate synthase
MCCDGJGB_00299	CDS	270				hypothetical protein
MCCDGJGB_00300	CDS	528				hypothetical protein
MCCDGJGB_00301	CDS	1578	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
MCCDGJGB_00302	CDS	372	hisI	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
MCCDGJGB_00303	CDS	765	hisF	4.1.3.-	COG0107	Imidazole glycerol phosphate synthase subunit HisF
MCCDGJGB_00304	CDS	1503	accD3	6.4.1.2	COG0777	Putative acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
MCCDGJGB_00305	CDS	1206	yfdE_1	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
MCCDGJGB_00306	CDS	417				putative protein
MCCDGJGB_00307	CDS	840	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
MCCDGJGB_00308	CDS	264	hisE	3.6.1.31	COG0140	Phosphoribosyl-ATP pyrophosphatase
MCCDGJGB_00309	CDS	666				hypothetical protein
MCCDGJGB_00310	CDS	663	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
MCCDGJGB_00311	CDS	1479		2.1.1.-	COG0144	Putative methyltransferase
MCCDGJGB_00312	CDS	960	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
MCCDGJGB_00313	CDS	2091	priA	3.6.4.-	COG1198	putative primosomal protein N'
MCCDGJGB_00314	CDS	1221	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
MCCDGJGB_00315	CDS	1248	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
MCCDGJGB_00316	CDS	333	rpoZ	2.7.7.6	COG1758	DNA-directed RNA polymerase subunit omega
MCCDGJGB_00317	CDS	564	gmk	2.7.4.8	COG0194	Guanylate kinase
MCCDGJGB_00318	CDS	312				hypothetical protein
MCCDGJGB_00319	CDS	858	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
MCCDGJGB_00320	CDS	3276	carB_1	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
MCCDGJGB_00321	CDS	1152	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
MCCDGJGB_00322	CDS	495				hypothetical protein
MCCDGJGB_00323	CDS	1320	pyrC_1	3.5.2.3	COG0044	Dihydroorotase
MCCDGJGB_00324	CDS	981	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase
MCCDGJGB_00325	CDS	552	pyrR			Bifunctional protein pyrR
MCCDGJGB_00326	CDS	366	nusB		COG0781	Transcription antitermination protein NusB
MCCDGJGB_00327	CDS	621	efp		COG0231	Elongation factor P
MCCDGJGB_00328	CDS	1116	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
MCCDGJGB_00329	CDS	624	aroK	2.7.1.71	COG0703	Shikimate kinase
MCCDGJGB_00330	CDS	1059	aroC	4.2.3.5	COG0082	Chorismate synthase
MCCDGJGB_00331	CDS	771				hypothetical protein
MCCDGJGB_00332	CDS	918	aroE_1	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
MCCDGJGB_00333	CDS	1143	mltG	4.2.2.-		Endolytic murein transglycosylase
MCCDGJGB_00334	CDS	477		3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
MCCDGJGB_00335	CDS	2655	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
MCCDGJGB_00336	CDS	600	rpsD			30S ribosomal protein S4
MCCDGJGB_00337	CDS	1614	kefC		COG0475	Glutathione-regulated potassium-efflux system protein KefC
MCCDGJGB_00338	CDS	1548	rarA_1		COG2256	Replication-associated recombination protein A
MCCDGJGB_00339	CDS	1785	aspS	6.1.1.23	COG0173	Aspartate--tRNA(Asp/Asn) ligase
MCCDGJGB_00340	CDS	375	kmtR		COG0640	HTH-type transcriptional regulator KmtR
MCCDGJGB_00341	CDS	1335	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
MCCDGJGB_00342	CDS	645		3.-.-.-		putative protein
MCCDGJGB_00343	CDS	1353				putative protein/MSMEI_2664
MCCDGJGB_00344	CDS	561				hypothetical protein
MCCDGJGB_00345	CDS	2301	relA		COG0317	Bifunctional (p)ppGpp synthase/hydrolase RelA
MCCDGJGB_00346	CDS	1017	secF		COG0341	Protein translocase subunit SecF
