locus_tag	ftype	length_bp	gene	EC_number	COG	product
EBMLHIBA_00071	CDS	720	grpE		COG0576	Protein GrpE
EBMLHIBA_00072	CDS	1020	cbpA		COG2214	Curved DNA-binding protein
EBMLHIBA_00073	CDS	444	hspR		COG0789	Putative heat shock protein HspR
EBMLHIBA_00074	CDS	882				hypothetical protein
EBMLHIBA_00075	CDS	1341				hypothetical protein
EBMLHIBA_00076	CDS	2169				hypothetical protein
EBMLHIBA_00077	CDS	1116	dagK	2.7.1.107	COG1597	Diacylglycerol kinase
EBMLHIBA_00078	CDS	1281	serS	6.1.1.11	COG0172	Serine--tRNA ligase
EBMLHIBA_00079	CDS	849	yitU_1	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU
EBMLHIBA_00080	CDS	822	yitU_2	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU
EBMLHIBA_00081	CDS	519				hypothetical protein
EBMLHIBA_00082	CDS	525	bpa			Bacterial proteasome activator
EBMLHIBA_00083	CDS	1029	qorA	1.6.5.5	COG0604	Quinone oxidoreductase 1
EBMLHIBA_00084	CDS	1287	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
EBMLHIBA_00085	CDS	2319	mak_1	2.7.1.175	COG3281	Maltokinase
EBMLHIBA_00086	tRNA	86				tRNA-Ser(tga)
EBMLHIBA_00087	CDS	1410	puuP_1		COG0531	Putrescine importer PuuP
EBMLHIBA_00088	CDS	243				hypothetical protein
EBMLHIBA_00089	CDS	1083	gloB	3.1.2.6		Hydroxyacylglutathione hydrolase
EBMLHIBA_00090	CDS	1155				hypothetical protein
EBMLHIBA_00091	CDS	990				hypothetical protein
EBMLHIBA_00092	CDS	768	ttgW			putative HTH-type transcriptional regulator TtgW
EBMLHIBA_00093	CDS	2862	ydfJ_1		COG2409	Membrane protein YdfJ
EBMLHIBA_00094	CDS	2409				hypothetical protein
EBMLHIBA_00095	CDS	2301				hypothetical protein
EBMLHIBA_00096	CDS	1881	brpA_1		COG1316	Biofilm regulatory protein A
EBMLHIBA_00097	tRNA	90				tRNA-Ser(gct)
EBMLHIBA_00098	CDS	594				hypothetical protein
EBMLHIBA_00099	CDS	756	gntR_1			putative D-xylose utilization operon transcriptional repressor
EBMLHIBA_00100	CDS	1251	dadA1_1	1.4.99.-	COG0665	D-amino acid dehydrogenase 1
EBMLHIBA_00101	CDS	900	dapA_1	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
EBMLHIBA_00102	CDS	1116		5.1.1.4	COG3938	Proline racemase
EBMLHIBA_00103	CDS	747	ucpA_1	1.-.-.-		Oxidoreductase UcpA
EBMLHIBA_00104	CDS	756	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
EBMLHIBA_00105	CDS	804	glnQ_1			Glutamine transport ATP-binding protein GlnQ
EBMLHIBA_00106	CDS	738	gltK		COG0765	Glutamate/aspartate import permease protein GltK
EBMLHIBA_00107	CDS	843	fliY		COG0834	L-cystine-binding protein FliY
EBMLHIBA_00108	CDS	1614	pucR_1		COG2508	Purine catabolism regulatory protein
EBMLHIBA_00109	CDS	1446	davT_1	2.6.1.48	COG0160	5-aminovalerate aminotransferase DavT
EBMLHIBA_00110	CDS	1374	pitA_1		COG0306	Low-affinity inorganic phosphate transporter 1
EBMLHIBA_00111	CDS	234				hypothetical protein
EBMLHIBA_00112	CDS	1833	pckG	4.1.1.32	COG1274	Phosphoenolpyruvate carboxykinase [GTP]
EBMLHIBA_00113	CDS	387				hypothetical protein
EBMLHIBA_00114	tRNA	74				tRNA-Arg(acg)
EBMLHIBA_00115	CDS	804	ydjP	3.-.-.-	COG0596	AB hydrolase superfamily protein YdjP
EBMLHIBA_00116	CDS	780				hypothetical protein
EBMLHIBA_00117	CDS	1470	argG	6.3.4.5		Argininosuccinate synthase
EBMLHIBA_00118	CDS	1500	yhdG_1		COG0531	putative amino acid permease YhdG
EBMLHIBA_00119	CDS	1110				hypothetical protein
EBMLHIBA_00120	CDS	477				hypothetical protein
EBMLHIBA_00121	CDS	678				hypothetical protein
EBMLHIBA_00122	CDS	630	pncA	3.5.1.19	COG1335	Nicotinamidase/pyrazinamidase
EBMLHIBA_00123	CDS	2415	ydfJ_2		COG2409	Membrane protein YdfJ
EBMLHIBA_00124	CDS	1263	liaS	2.7.13.3	COG4585	Sensor histidine kinase LiaS
EBMLHIBA_00125	CDS	621	liaR_1		COG2197	Transcriptional regulatory protein LiaR
EBMLHIBA_00126	CDS	1287	srpC		COG2059	putative chromate transport protein
EBMLHIBA_00127	CDS	1851	nylB_1	3.5.1.46		6-aminohexanoate-dimer hydrolase
EBMLHIBA_00128	CDS	345				hypothetical protein
EBMLHIBA_00129	CDS	1038	cdhR_1		COG4977	HTH-type transcriptional regulator CdhR
EBMLHIBA_00130	CDS	996	gap2_1	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 2
EBMLHIBA_00131	CDS	315				hypothetical protein
EBMLHIBA_00132	CDS	1905	lly	1.13.11.27	COG3185	4-hydroxyphenylpyruvate dioxygenase
EBMLHIBA_00133	CDS	1323	proP_1			Proline/betaine transporter
EBMLHIBA_00134	CDS	750	yiaJ		COG1414	DNA-binding transcriptional repressor YiaJ
EBMLHIBA_00135	CDS	438	aroQ	4.2.1.10	COG0757	3-dehydroquinate dehydratase
EBMLHIBA_00136	CDS	843	aroE_1	1.1.1.-	COG0169	Quinate/shikimate dehydrogenase (NAD(+))
EBMLHIBA_00137	CDS	786	yohD		COG0586	Inner membrane protein YohD
EBMLHIBA_00138	CDS	270				hypothetical protein
EBMLHIBA_00139	CDS	1446	tcrY_1	2.7.13.3		putative sensor histidine kinase TcrY
EBMLHIBA_00140	CDS	660	czcR			Transcriptional activator protein CzcR
EBMLHIBA_00141	CDS	1227	murG_1	2.4.1.227		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
EBMLHIBA_00142	CDS	1374	pimB	2.4.1.346	COG0438	GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol monomannoside mannosyltransferase
EBMLHIBA_00143	CDS	1176	mgtA_1	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
EBMLHIBA_00144	CDS	1887		3.6.3.-		Putative multidrug export ATP-binding/permease protein
EBMLHIBA_00145	CDS	1269				hypothetical protein
EBMLHIBA_00146	CDS	1140				hypothetical protein
EBMLHIBA_00147	CDS	1041	gpr_1	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
EBMLHIBA_00148	CDS	723	dasR		COG2188	HTH-type transcriptional repressor DasR
EBMLHIBA_00149	CDS	1212	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
EBMLHIBA_00150	CDS	1506	sglT_1			Sodium/glucose cotransporter
EBMLHIBA_00151	CDS	942	murQ	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
EBMLHIBA_00152	CDS	1020	murK	2.7.1.-	COG2971	N-acetylmuramic acid/N-acetylglucosamine kinase
EBMLHIBA_00153	CDS	1677				hypothetical protein
EBMLHIBA_00154	CDS	1254	oxyE	1.14.13.232		6-methylpretetramide 4-monooxygenase
EBMLHIBA_00155	CDS	1299	mhqR_1		COG1846	HTH-type transcriptional regulator MhqR
EBMLHIBA_00156	CDS	165				hypothetical protein
EBMLHIBA_00157	CDS	138				hypothetical protein
EBMLHIBA_00158	CDS	252				hypothetical protein
EBMLHIBA_00159	CDS	1002	iolS_1	1.1.1.-	COG0667	Aldo-keto reductase IolS
EBMLHIBA_00160	CDS	714				hypothetical protein
EBMLHIBA_00161	tRNA	75				tRNA-Lys(ttt)
EBMLHIBA_00162	CDS	939				hypothetical protein
EBMLHIBA_00163	CDS	588				hypothetical protein
EBMLHIBA_00164	CDS	621				hypothetical protein
EBMLHIBA_00165	CDS	1011	pitA_2		COG0306	Low-affinity inorganic phosphate transporter 1
EBMLHIBA_00166	CDS	486				hypothetical protein
EBMLHIBA_00167	CDS	1782	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
EBMLHIBA_00168	CDS	558	yqjI		COG1695	Transcriptional regulator YqjI
EBMLHIBA_00169	CDS	561	yyaP_1		COG0262	putative protein YyaP
EBMLHIBA_00170	CDS	645	ytcD		COG1733	putative HTH-type transcriptional regulator YtcD
EBMLHIBA_00171	CDS	780	pstB1	3.6.3.27	COG1117	Phosphate import ATP-binding protein PstB 1
EBMLHIBA_00172	CDS	1140	pstA1		COG0581	Phosphate transport system permease protein PstA 1
EBMLHIBA_00173	CDS	1008	pstC2		COG0573	Phosphate transport system permease protein PstC 2
EBMLHIBA_00174	CDS	1131	pstS2			Phosphate-binding protein PstS2
EBMLHIBA_00175	CDS	975	mutT1	3.6.1.55	COG0406	putative 8-oxo-dGTP diphosphatase 1
EBMLHIBA_00176	CDS	2145	ppk	2.7.4.1	COG0855	Polyphosphate kinase
EBMLHIBA_00177	CDS	969	mshD_1	2.3.1.189	COG0456	Mycothiol acetyltransferase
EBMLHIBA_00178	CDS	984	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
EBMLHIBA_00179	CDS	690				hypothetical protein
EBMLHIBA_00180	CDS	132				hypothetical protein
EBMLHIBA_00181	CDS	804				hypothetical protein
EBMLHIBA_00182	CDS	117				hypothetical protein
EBMLHIBA_00183	CDS	600				hypothetical protein
EBMLHIBA_00184	CDS	1203	ygfZ			tRNA-modifying protein YgfZ
EBMLHIBA_00185	CDS	1365	gabT	2.6.1.19	COG0160	4-aminobutyrate aminotransferase
EBMLHIBA_00186	CDS	219				hypothetical protein
EBMLHIBA_00187	CDS	210				hypothetical protein
EBMLHIBA_00188	CDS	1215				hypothetical protein
EBMLHIBA_00189	CDS	696	nreC_2		COG2197	Oxygen regulatory protein NreC
EBMLHIBA_00190	CDS	378				hypothetical protein
EBMLHIBA_00191	CDS	1617	putR			Proline-responsive transcriptional activator PutR
EBMLHIBA_00192	CDS	1542	lysA_1	4.1.1.20	COG0019	Diaminopimelate decarboxylase
EBMLHIBA_00193	CDS	984				hypothetical protein
EBMLHIBA_00194	CDS	2073	dctM_1		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
EBMLHIBA_00195	CDS	1131	ykfA	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
EBMLHIBA_00196	CDS	855				hypothetical protein
EBMLHIBA_00197	CDS	315				hypothetical protein
EBMLHIBA_00198	CDS	1152				hypothetical protein
EBMLHIBA_00199	CDS	1056				hypothetical protein
EBMLHIBA_00200	CDS	711	guaA_1	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
EBMLHIBA_00201	CDS	1431	yhdG_2		COG0531	putative amino acid permease YhdG
EBMLHIBA_00202	CDS	396				Universal stress protein
EBMLHIBA_00203	CDS	975	trxB_1	1.8.1.9		Thioredoxin reductase
EBMLHIBA_00204	CDS	2337				putative protein
EBMLHIBA_00205	CDS	1074	limB	1.14.13.107		Limonene 1,2-monooxygenase
EBMLHIBA_00206	CDS	1089	ykfC	3.4.14.13		Gamma-D-glutamyl-L-lysine dipeptidyl-peptidase
EBMLHIBA_00207	CDS	2943	pepN_1	3.4.11.2		Aminopeptidase N
EBMLHIBA_00208	CDS	1203			COG4129	putative protein
EBMLHIBA_00209	CDS	552	sutR_1		COG1396	HTH-type transcriptional regulator SutR
EBMLHIBA_00210	CDS	822				hypothetical protein
EBMLHIBA_00211	CDS	450				hypothetical protein
EBMLHIBA_00212	CDS	330				hypothetical protein
EBMLHIBA_00213	CDS	816				hypothetical protein
EBMLHIBA_00214	tRNA	72				tRNA-Lys(ctt)
EBMLHIBA_00215	CDS	537				putative protein
EBMLHIBA_00216	CDS	357				hypothetical protein
EBMLHIBA_00217	CDS	612	phnO	2.3.1.-		Aminoalkylphosphonate N-acetyltransferase
EBMLHIBA_00218	CDS	1074	panS		COG0385	Pantothenate precursors transporter PanS
EBMLHIBA_00219	CDS	873	gpmA	5.4.2.11	COG0588	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
EBMLHIBA_00220	CDS	963	yhaJ			HTH-type transcriptional regulator YhaJ
EBMLHIBA_00221	CDS	951	eamA_1		COG0697	putative amino-acid metabolite efflux pump
EBMLHIBA_00222	CDS	663	phoU2		COG0704	Phosphate-specific transport system accessory protein PhoU 
EBMLHIBA_00223	CDS	1461	senX3_1	2.7.13.3		Signal-transduction histidine kinase senX3
EBMLHIBA_00224	CDS	684	regX3		COG0745	Sensory transduction protein regX3
EBMLHIBA_00225	CDS	585				hypothetical protein
EBMLHIBA_00226	CDS	483	carD		COG1329	RNA polymerase-binding transcription factor CarD
EBMLHIBA_00227	CDS	804	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
EBMLHIBA_00228	CDS	555	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
EBMLHIBA_00229	CDS	1026				hypothetical protein
EBMLHIBA_00230	CDS	1290	gabP		COG1113	GABA permease
EBMLHIBA_00231	CDS	672	gloC_1	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
EBMLHIBA_00232	CDS	1092		1.1.1.306		S-(hydroxymethyl)mycothiol dehydrogenase
EBMLHIBA_00233	CDS	105				hypothetical protein
EBMLHIBA_00234	CDS	1593				hypothetical protein
EBMLHIBA_00235	CDS	1458	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
EBMLHIBA_00236	CDS	936		2.1.1.-	COG0566	putative tRNA/rRNA methyltransferase
EBMLHIBA_00237	CDS	1476	yhdG_3		COG0531	putative amino acid permease YhdG
EBMLHIBA_00238	CDS	894	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
EBMLHIBA_00239	CDS	1269				hypothetical protein
EBMLHIBA_00240	CDS	771	sugC_1	3.6.3.-	COG3839	Trehalose import ATP-binding protein SugC
EBMLHIBA_00241	CDS	1074	cytR		COG1609	HTH-type transcriptional repressor CytR
EBMLHIBA_00242	CDS	1068	lacI		COG1609	Lactose operon repressor
EBMLHIBA_00243	CDS	921	otsB	3.1.3.12	COG0637	Trehalose-phosphate phosphatase
EBMLHIBA_00244	CDS	1560	otsA	2.4.1.-	COG0380	Trehalose-6-phosphate synthase
EBMLHIBA_00245	CDS	2076	afsK	2.7.11.1	COG0515	Serine/threonine-protein kinase AfsK
EBMLHIBA_00246	CDS	861	pknE	2.7.11.1	COG0515	Serine/threonine-protein kinase PknE
EBMLHIBA_00247	tRNA	76				tRNA-Thr(tgt)
EBMLHIBA_00248	CDS	696				hypothetical protein
EBMLHIBA_00249	CDS	594				hypothetical protein
EBMLHIBA_00250	CDS	1473			COG0661	putative protein
EBMLHIBA_00251	CDS	1278				hypothetical protein
EBMLHIBA_00252	CDS	1188	resE	2.7.13.3		Sensor histidine kinase ResE
EBMLHIBA_00253	CDS	846	walR		COG0745	Transcriptional regulatory protein WalR
EBMLHIBA_00254	CDS	369				hypothetical protein
EBMLHIBA_00255	CDS	612				hypothetical protein
EBMLHIBA_00256	CDS	1125	prtS	3.4.24.-		Protease PrtS
EBMLHIBA_00257	CDS	393				hypothetical protein
EBMLHIBA_00258	CDS	1044	kynA	1.13.11.11	COG3483	Tryptophan 2,3-dioxygenase
EBMLHIBA_00259	CDS	828	paaX_1		COG3327	Transcriptional repressor PaaX
EBMLHIBA_00260	CDS	771				hypothetical protein
EBMLHIBA_00261	CDS	795				hypothetical protein
EBMLHIBA_00262	CDS	1281	hutI_1	3.5.2.7		Imidazolonepropionase
EBMLHIBA_00263	CDS	1743				hypothetical protein
EBMLHIBA_00264	CDS	747	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
EBMLHIBA_00265	CDS	1467	aldA	1.2.1.3		Putative aldehyde dehydrogenase AldA
EBMLHIBA_00266	CDS	267				hypothetical protein
EBMLHIBA_00267	CDS	624				hypothetical protein
EBMLHIBA_00268	CDS	204	cspA_1		COG1278	Cold shock protein CspA
EBMLHIBA_00269	CDS	1638	groL1_1		COG0459	60 kDa chaperonin 1
EBMLHIBA_00270	CDS	255				hypothetical protein
EBMLHIBA_00271	CDS	186				hypothetical protein
EBMLHIBA_00272	CDS	843				hypothetical protein
EBMLHIBA_00273	CDS	735				hypothetical protein
EBMLHIBA_00274	CDS	834				hypothetical protein
EBMLHIBA_00275	CDS	231	ybcJ		COG2501	putative protein YbcJ
EBMLHIBA_00276	CDS	600				hypothetical protein
EBMLHIBA_00277	CDS	912	htpX_1	3.4.24.-	COG0501	Protease HtpX 
EBMLHIBA_00278	CDS	285				hypothetical protein
EBMLHIBA_00279	CDS	747	ydjF		COG1842	Phage shock protein A 
EBMLHIBA_00280	CDS	288				hypothetical protein
EBMLHIBA_00281	CDS	2181	htrB	3.4.21.107	COG0265	Serine protease Do-like HtrB
EBMLHIBA_00282	CDS	1869	tcrY_2	2.7.13.3		putative sensor histidine kinase TcrY
EBMLHIBA_00283	CDS	756	tcrX_1		COG0745	putative transcriptional regulatory protein TcrX
EBMLHIBA_00284	CDS	624				hypothetical protein
EBMLHIBA_00285	CDS	960	rhtA		COG5006	Threonine/homoserine exporter RhtA
EBMLHIBA_00286	CDS	1635				hypothetical protein
EBMLHIBA_00287	CDS	2133				hypothetical protein
EBMLHIBA_00288	CDS	231				hypothetical protein
EBMLHIBA_00289	CDS	381	cspL		COG1278	Cold shock protein 2
EBMLHIBA_00290	CDS	909				putative protein
EBMLHIBA_00291	CDS	1260	entS_1		COG0477	Enterobactin exporter EntS
EBMLHIBA_00292	CDS	498				hypothetical protein
EBMLHIBA_00293	CDS	1179	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
EBMLHIBA_00294	CDS	672	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
EBMLHIBA_00295	CDS	687	ideR_1		COG1321	Iron-dependent repressor IdeR
EBMLHIBA_00296	CDS	831	iap_1	3.4.-.-	COG0791	putative endopeptidase p60
EBMLHIBA_00297	CDS	501	cas9	3.1.-.-		CRISPR-associated endonuclease Cas9
EBMLHIBA_00298	CDS	1065				Universal stress protein
EBMLHIBA_00299	CDS	627				hypothetical protein
EBMLHIBA_00300	CDS	1527				hypothetical protein
EBMLHIBA_00301	tRNA	76				tRNA-Arg(cct)
EBMLHIBA_00302	CDS	5175				hypothetical protein
EBMLHIBA_00303	CDS	195				hypothetical protein
EBMLHIBA_00304	CDS	477	mscL		COG1970	Large-conductance mechanosensitive channel
EBMLHIBA_00305	CDS	630				hypothetical protein
EBMLHIBA_00306	CDS	336				hypothetical protein
EBMLHIBA_00307	CDS	675		6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
EBMLHIBA_00308	CDS	921	gtaB_1	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
EBMLHIBA_00309	CDS	597	ydaF_1	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
EBMLHIBA_00310	CDS	1899				hypothetical protein
EBMLHIBA_00311	CDS	513				hypothetical protein
EBMLHIBA_00312	CDS	960	pcaR		COG1414	Pca regulon regulatory protein
EBMLHIBA_00313	CDS	1365	proP_2			Proline/betaine transporter
EBMLHIBA_00314	CDS	987	rspB	1.1.1.-	COG1063	Starvation-sensing protein RspB
EBMLHIBA_00315	CDS	1458	sad	1.2.1.16		Succinate-semialdehyde dehydrogenase
EBMLHIBA_00316	CDS	681				hypothetical protein
EBMLHIBA_00317	CDS	507				hypothetical protein
EBMLHIBA_00318	CDS	327				hypothetical protein
EBMLHIBA_00319	CDS	588	wecD_1	2.3.1.210		dTDP-fucosamine acetyltransferase
EBMLHIBA_00320	CDS	1419				hypothetical protein
EBMLHIBA_00321	CDS	1404	soxA_1	1.5.3.1		Monomeric sarcosine oxidase
EBMLHIBA_00322	CDS	1104				hypothetical protein
EBMLHIBA_00323	CDS	900				putative HTH-type transcriptional regulator
EBMLHIBA_00324	CDS	1194	metB_2	2.5.1.48	COG0626	Cystathionine gamma-synthase
EBMLHIBA_00325	CDS	570				hypothetical protein
EBMLHIBA_00326	CDS	759	paaG	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
EBMLHIBA_00327	CDS	1632		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
EBMLHIBA_00328	CDS	966				hypothetical protein
EBMLHIBA_00329	CDS	1128	mobA_2	1.14.13.23	COG0654	3-hydroxybenzoate 4-monooxygenase
EBMLHIBA_00330	CDS	360				hypothetical protein
EBMLHIBA_00331	CDS	807	allR_1		COG1414	HTH-type transcriptional repressor AllR
EBMLHIBA_00332	CDS	837				hypothetical protein
EBMLHIBA_00333	CDS	936	lcdH_1	1.1.1.108		L-carnitine dehydrogenase
EBMLHIBA_00334	CDS	354				hypothetical protein
EBMLHIBA_00335	CDS	1380	gabD1_1	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] 1
EBMLHIBA_00336	CDS	1380	atoE		COG2031	Putative short-chain fatty acid transporter
EBMLHIBA_00337	CDS	2070	betT_1		COG1292	High-affinity choline transport protein
EBMLHIBA_00338	CDS	864	nadX	1.4.1.21	COG1712	L-aspartate dehydrogenase
EBMLHIBA_00339	CDS	627	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
EBMLHIBA_00340	CDS	444	nudC_1	3.6.1.22		NADH pyrophosphatase
EBMLHIBA_00341	CDS	270				hypothetical protein
EBMLHIBA_00342	CDS	435				hypothetical protein
EBMLHIBA_00343	CDS	240				hypothetical protein
EBMLHIBA_00344	CDS	636				hypothetical protein
EBMLHIBA_00345	CDS	951				hypothetical protein
EBMLHIBA_00346	CDS	1167				hypothetical protein
EBMLHIBA_00347	CDS	489				hypothetical protein
EBMLHIBA_00348	CDS	1428	emrY			putative multidrug resistance protein EmrY
EBMLHIBA_00349	CDS	534				hypothetical protein
EBMLHIBA_00350	CDS	471				hypothetical protein
EBMLHIBA_00351	CDS	1008	gpr_2	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
EBMLHIBA_00352	CDS	723	rspR_1		COG1802	HTH-type transcriptional repressor RspR
EBMLHIBA_00353	CDS	1326	rfnT_1			Riboflavin transporter RfnT
EBMLHIBA_00354	CDS	651				hypothetical protein
EBMLHIBA_00355	CDS	960				hypothetical protein
EBMLHIBA_00356	CDS	891	gltC_1			HTH-type transcriptional regulator GltC
EBMLHIBA_00357	CDS	717	crt_1	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
