locus_tag	ftype	length_bp	gene	EC_number	COG	product
AGEJDLBK_00069	CDS	1062		2.4.1.337	COG0438	Alpha-monoglucosyldiacylglycerol synthase
AGEJDLBK_00070	CDS	930	gltX_1	6.1.1.17	COG0008	Glutamate--tRNA ligase
AGEJDLBK_00071	CDS	318				hypothetical protein
AGEJDLBK_00072	CDS	843	artQ_1		COG0765	Arginine transport system permease protein ArtQ
AGEJDLBK_00073	CDS	663	glnM		COG0765	putative glutamine ABC transporter permease protein GlnM
AGEJDLBK_00074	CDS	900	glnH		COG0834	ABC transporter glutamine-binding protein GlnH
AGEJDLBK_00075	CDS	750	glnQ_1			Glutamine transport ATP-binding protein GlnQ
AGEJDLBK_00076	CDS	1695	fadD3	6.2.1.41	COG0318	3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl:CoA ligase
AGEJDLBK_00077	CDS	1677	modC	3.6.3.29	COG1118	Molybdenum import ATP-binding protein ModC
AGEJDLBK_00078	CDS	759	modA		COG0725	Molybdate-binding protein ModA
AGEJDLBK_00079	CDS	402				hypothetical protein
AGEJDLBK_00080	CDS	423	moaE2_1	2.-.-.-	COG0314	Molybdopterin synthase catalytic subunit 2
AGEJDLBK_00081	CDS	471	moaC2	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase 2
AGEJDLBK_00082	CDS	1266	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
AGEJDLBK_00083	CDS	1089	moaA	4.1.99.22		GTP 3',8-cyclase
AGEJDLBK_00084	CDS	246				hypothetical protein
AGEJDLBK_00085	CDS	1116	moeZ_1		COG0476	putative adenylyltransferase/sulfurtransferase MoeZ
AGEJDLBK_00086	CDS	1182	moaE2_2	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase 2
AGEJDLBK_00087	CDS	849				hypothetical protein
AGEJDLBK_00088	CDS	1470	dtpT		COG3104	Di-/tripeptide transporter
AGEJDLBK_00089	CDS	1263				hypothetical protein
AGEJDLBK_00090	CDS	414				hypothetical protein
AGEJDLBK_00091	CDS	234				hypothetical protein
AGEJDLBK_00092	CDS	870	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
AGEJDLBK_00093	CDS	900			COG0589	Universal stress protein
AGEJDLBK_00094	CDS	90				hypothetical protein
AGEJDLBK_00095	tRNA	75				tRNA-Ala(ggc)
AGEJDLBK_00096	CDS	639				hypothetical protein
AGEJDLBK_00097	CDS	831				hypothetical protein
AGEJDLBK_00098	CDS	237				hypothetical protein
AGEJDLBK_00099	CDS	870				hypothetical protein
AGEJDLBK_00100	CDS	369				hypothetical protein
AGEJDLBK_00101	CDS	582	hin_1		COG1961	DNA-invertase hin
AGEJDLBK_00102	CDS	582	ogt_1	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
AGEJDLBK_00103	CDS	1491	alkA		COG0122	putative bifunctional transcriptional activator/DNA repair enzyme AlkA
AGEJDLBK_00104	CDS	969				hypothetical protein
AGEJDLBK_00105	CDS	792			COG0325	Pyridoxal phosphate homeostasis protein
AGEJDLBK_00106	CDS	1452	norG		COG1167	HTH-type transcriptional regulator NorG
AGEJDLBK_00107	CDS	672				hypothetical protein
AGEJDLBK_00108	CDS	1374	ddc_1	4.1.1.86	COG0076	L-2,4-diaminobutyrate decarboxylase
AGEJDLBK_00109	CDS	891	betI_1			HTH-type transcriptional regulator BetI
AGEJDLBK_00110	CDS	912	kce	2.3.1.247	COG3246	3-keto-5-aminohexanoate cleavage enzyme
AGEJDLBK_00111	CDS	1497	lcdH_1	1.1.1.108		L-carnitine dehydrogenase
AGEJDLBK_00112	CDS	552				hypothetical protein
AGEJDLBK_00113	CDS	1086				hypothetical protein
AGEJDLBK_00114	CDS	1365	bglA	3.2.1.21		Beta-glucosidase
AGEJDLBK_00115	CDS	384				hypothetical protein
AGEJDLBK_00116	tRNA	74				tRNA-Ala(cgc)
AGEJDLBK_00117	CDS	1209	andAa	1.18.1.3		Anthranilate 1,2-dioxygenase system ferredoxin--NAD(+) reductase component
AGEJDLBK_00118	CDS	723	alkB	1.14.11.33	COG3145	Alpha-ketoglutarate-dependent dioxygenase AlkB
AGEJDLBK_00119	CDS	402				hypothetical protein
AGEJDLBK_00120	CDS	261				hypothetical protein
AGEJDLBK_00121	CDS	399				hypothetical protein
AGEJDLBK_00122	CDS	1518	mrpD_1		COG0651	Na(+)/H(+) antiporter subunit D
AGEJDLBK_00123	CDS	333	mnhC1		COG1006	Na(+)/H(+) antiporter subunit C1
AGEJDLBK_00124	CDS	3075	mrpA_1		COG1009	Na(+)/H(+) antiporter subunit A
AGEJDLBK_00125	CDS	1131	aceC	2.4.1.252		GDP-mannose:cellobiosyl-diphosphopolyprenol alpha-mannosyltransferase
AGEJDLBK_00126	CDS	597	gpgP	3.1.3.85	COG0406	Glucosyl-3-phosphoglycerate phosphatase
AGEJDLBK_00127	CDS	390	rsfS		COG0799	Ribosomal silencing factor RsfS
AGEJDLBK_00128	CDS	1404				hypothetical protein
AGEJDLBK_00129	CDS	576	nadD	2.7.7.18	COG1057	putative nicotinate-nucleotide adenylyltransferase
AGEJDLBK_00130	CDS	165				hypothetical protein
AGEJDLBK_00131	CDS	1290	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
AGEJDLBK_00132	CDS	1167	proB	2.7.2.11	COG0263	Glutamate 5-kinase
AGEJDLBK_00133	CDS	1563	obg	3.6.5.-	COG0536	GTPase Obg
AGEJDLBK_00134	CDS	252	rpmA		COG0211	50S ribosomal protein L27
AGEJDLBK_00135	CDS	390	rplU		COG0261	50S ribosomal protein L21
AGEJDLBK_00136	CDS	360	tyrA_1		COG0287	T-protein
AGEJDLBK_00137	CDS	1533	alsT_1		COG1115	Amino-acid carrier protein AlsT
AGEJDLBK_00138	CDS	870				hypothetical protein
AGEJDLBK_00139	CDS	3231	rng	3.1.26.-	COG1530	Ribonuclease G
AGEJDLBK_00140	CDS	651				hypothetical protein
AGEJDLBK_00141	CDS	414	ndkA	2.7.4.6	COG0105	Nucleoside diphosphate kinase
AGEJDLBK_00142	CDS	366				hypothetical protein
AGEJDLBK_00143	CDS	1389	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
AGEJDLBK_00144	CDS	3267	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
AGEJDLBK_00145	CDS	756		1.-.-.-	COG4221	putative oxidoreductase
AGEJDLBK_00146	CDS	1149	wecH	2.3.1.-	COG3274	O-acetyltransferase WecH
AGEJDLBK_00147	CDS	2646	valS	6.1.1.9	COG0525	Valine--tRNA ligase
AGEJDLBK_00148	CDS	690				hypothetical protein
AGEJDLBK_00149	CDS	1290	entS_1		COG0477	Enterobactin exporter EntS
AGEJDLBK_00150	CDS	1293	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
AGEJDLBK_00151	CDS	651	clpP2_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit 2
AGEJDLBK_00152	CDS	612	clpP1_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit 1
AGEJDLBK_00153	CDS	1371	tig	5.2.1.8	COG0544	Trigger factor
AGEJDLBK_00154	CDS	666				hypothetical protein
AGEJDLBK_00155	CDS	852	epsH	2.4.-.-	COG0463	Putative glycosyltransferase EpsH
AGEJDLBK_00156	CDS	1158			COG1680	putative protein
AGEJDLBK_00157	CDS	228				hypothetical protein
AGEJDLBK_00158	CDS	405				hypothetical protein
AGEJDLBK_00159	CDS	741				hypothetical protein
AGEJDLBK_00160	CDS	588	betI_2			HTH-type transcriptional regulator BetI
AGEJDLBK_00161	CDS	309				hypothetical protein
AGEJDLBK_00162	CDS	351				hypothetical protein
AGEJDLBK_00163	CDS	216				hypothetical protein
AGEJDLBK_00164	tRNA	74				tRNA-Gly(tcc)
AGEJDLBK_00165	tRNA	75				tRNA-Pro(tgg)
AGEJDLBK_00166	CDS	1227	gdhB	1.1.5.2	COG2133	Quinoprotein glucose dehydrogenase B
AGEJDLBK_00167	CDS	1113	adhD	1.1.1.1	COG1062	Putative alcohol dehydrogenase D
AGEJDLBK_00168	CDS	474	rpiB	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
AGEJDLBK_00169	CDS	606				Thioredoxin-like reductase
AGEJDLBK_00170	CDS	2655	pepN_1	3.4.11.2		Aminopeptidase N
AGEJDLBK_00171	CDS	1119	ykuT		COG0668	putative MscS family protein YkuT
AGEJDLBK_00172	CDS	402	glbO		COG2346	Group 2 truncated hemoglobin GlbO
AGEJDLBK_00173	CDS	675				hypothetical protein
AGEJDLBK_00174	CDS	552				hypothetical protein
AGEJDLBK_00175	CDS	909	tesB	3.1.2.-	COG1946	Acyl-CoA thioesterase 2
AGEJDLBK_00176	CDS	258				hypothetical protein
AGEJDLBK_00177	CDS	1683	ettA		COG0488	Energy-dependent translational throttle protein EttA
AGEJDLBK_00178	CDS	726				hypothetical protein
AGEJDLBK_00179	CDS	600	ssb_1		COG0629	Single-stranded DNA-binding protein
AGEJDLBK_00180	CDS	1581	era_1			GTPase Era
AGEJDLBK_00181	CDS	1698				hypothetical protein
AGEJDLBK_00182	tRNA	75				tRNA-Arg(tct)
AGEJDLBK_00183	CDS	207				hypothetical protein
AGEJDLBK_00184	CDS	315				hypothetical protein
AGEJDLBK_00185	CDS	1191		2.3.1.9	COG0183	putative acetyl-CoA acetyltransferase
AGEJDLBK_00186	CDS	1587				hypothetical protein
AGEJDLBK_00187	CDS	132				hypothetical protein
AGEJDLBK_00188	CDS	297				putative protein
AGEJDLBK_00189	CDS	696	nucS	3.1.-.-	COG1637	Endonuclease NucS
AGEJDLBK_00190	CDS	1314	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
AGEJDLBK_00191	CDS	468				hypothetical protein
AGEJDLBK_00192	CDS	261	atpC		COG0355	ATP synthase epsilon chain
AGEJDLBK_00193	CDS	1449	atpD	3.6.3.14		ATP synthase subunit beta
AGEJDLBK_00194	CDS	933	atpG			ATP synthase gamma chain
AGEJDLBK_00195	CDS	1635	atpA	3.6.3.14		ATP synthase subunit alpha
AGEJDLBK_00196	CDS	807	atpH			ATP synthase subunit delta
AGEJDLBK_00197	CDS	552	atpF		COG0711	ATP synthase subunit b
AGEJDLBK_00198	CDS	225	atpE			ATP synthase subunit c
AGEJDLBK_00199	CDS	813	atpB		COG0356	ATP synthase subunit a
AGEJDLBK_00200	CDS	447				hypothetical protein
AGEJDLBK_00201	CDS	1110	wecA	2.7.8.35	COG0472	Decaprenyl-phosphate N-acetylglucosaminephosphotransferase
AGEJDLBK_00202	CDS	651		2.7.7.87	COG0009	Putative threonylcarbamoyl-AMP synthase
AGEJDLBK_00203	CDS	879	prmC_1	2.1.1.297	COG2890	Release factor glutamine methyltransferase
AGEJDLBK_00204	CDS	1080	prfA		COG0216	Peptide chain release factor 1
AGEJDLBK_00205	CDS	1155	rho	3.6.4.-		Transcription termination factor Rho
AGEJDLBK_00206	CDS	909	thrB	2.7.1.39	COG0083	Homoserine kinase
AGEJDLBK_00207	CDS	1089	thrC	4.2.3.1	COG0498	Threonine synthase
AGEJDLBK_00208	CDS	1308	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
AGEJDLBK_00209	CDS	1437	lysA_1	4.1.1.20	COG0019	Diaminopimelate decarboxylase
AGEJDLBK_00210	CDS	903	argS_1	6.1.1.19	COG0018	Arginine--tRNA ligase
AGEJDLBK_00211	CDS	1176	yycB_1		COG2807	putative transporter YycB
AGEJDLBK_00212	CDS	2550	ytrF_1		COG0577	ABC transporter permease YtrF
AGEJDLBK_00213	CDS	825	bceA_1		COG1136	Bacitracin export ATP-binding protein BceA
AGEJDLBK_00214	tRNA	76				tRNA-Arg(ccg)
AGEJDLBK_00215	CDS	1038	yodJ	3.4.-.-	COG1876	Putative carboxypeptidase YodJ
AGEJDLBK_00216	CDS	1041			COG1253	putative protein
AGEJDLBK_00217	CDS	1329				hypothetical protein
AGEJDLBK_00218	CDS	1458	guaB1	1.-.-.-	COG0516	putative oxidoreductase
AGEJDLBK_00219	CDS	3762	kgd	2.2.1.5	COG0508	Multifunctional 2-oxoglutarate metabolism enzyme
AGEJDLBK_00220	CDS	615				hypothetical protein
AGEJDLBK_00221	CDS	273	rshA			Anti-sigma factor RshA
AGEJDLBK_00222	CDS	657	sigR		COG1595	ECF RNA polymerase sigma factor SigR
AGEJDLBK_00223	CDS	498				hypothetical protein
AGEJDLBK_00224	CDS	1329	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
AGEJDLBK_00225	CDS	1032	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
AGEJDLBK_00226	CDS	807	hisN	3.1.3.15	COG0483	Histidinol-phosphatase
AGEJDLBK_00227	CDS	1272	dapC	2.6.1.17		putative N-succinyldiaminopimelate aminotransferase DapC
AGEJDLBK_00228	CDS	549				hypothetical protein
AGEJDLBK_00229	tRNA	75				tRNA-Met(cat)
AGEJDLBK_00230	tRNA	75				tRNA-Met(cat)
AGEJDLBK_00231	CDS	996	yfiY_1		COG0614	putative siderophore-binding lipoprotein YfiY
AGEJDLBK_00232	CDS	2982				hypothetical protein
AGEJDLBK_00233	CDS	1041	ylbL		COG3480	putative protein YlbL
AGEJDLBK_00234	CDS	1446				hypothetical protein
AGEJDLBK_00235	CDS	570				hypothetical protein
AGEJDLBK_00236	CDS	483				hypothetical protein
AGEJDLBK_00237	CDS	903				hypothetical protein
AGEJDLBK_00238	CDS	2040	uvrD2	3.6.4.12	COG0210	ATP-dependent DNA helicase UvrD2
AGEJDLBK_00239	CDS	1035	nudC_1	3.6.1.22	COG2816	NADH pyrophosphatase
AGEJDLBK_00240	CDS	1083				hypothetical protein
AGEJDLBK_00241	CDS	3186	pcrA	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
AGEJDLBK_00242	CDS	3261	addB	3.6.4.12		ATP-dependent helicase/deoxyribonuclease subunit B
AGEJDLBK_00243	CDS	492				putative HTH-type transcriptional regulator
AGEJDLBK_00244	CDS	222				hypothetical protein
AGEJDLBK_00245	CDS	633				hypothetical protein
AGEJDLBK_00246	CDS	1470	cshA	3.6.4.13	COG0513	ATP-dependent RNA helicase CshA
AGEJDLBK_00247	CDS	858	phnPP	3.1.4.57	COG0613	Phosphoribosyl 1,2-cyclic phosphate 1,2-diphosphodiesterase
AGEJDLBK_00248	CDS	1515	pepPI	3.4.11.9		Xaa-Pro aminopeptidase 1
AGEJDLBK_00249	CDS	1077		3.4.11.-	COG3191	putative aminopeptidase
AGEJDLBK_00250	CDS	1929	cpdA_1	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
AGEJDLBK_00251	CDS	1275			COG2239	Magnesium transporter MgtE
AGEJDLBK_00252	CDS	534				hypothetical protein
AGEJDLBK_00253	CDS	1125	mrp		COG0489	Iron-sulfur cluster carrier protein
AGEJDLBK_00254	CDS	474	tatB_1			Sec-independent protein translocase protein TatB
AGEJDLBK_00255	CDS	333	atl		COG3695	DNA base-flipping protein
AGEJDLBK_00256	CDS	639		2.1.1.-	COG4122	Putative O-methyltransferase/MSMEI_4947
AGEJDLBK_00257	CDS	171				hypothetical protein
AGEJDLBK_00258	CDS	1236				hypothetical protein
AGEJDLBK_00259	CDS	270				hypothetical protein
AGEJDLBK_00260	CDS	900	folP2		COG0294	Inactive dihydropteroate synthase 2
AGEJDLBK_00261	CDS	777	log	3.2.2.-	COG1611	Cytokinin riboside 5'-monophosphate phosphoribohydrolase
AGEJDLBK_00262	CDS	1167	dapE_2	3.5.1.18	COG0624	Putative succinyl-diaminopimelate desuccinylase DapE
AGEJDLBK_00263	CDS	945	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
AGEJDLBK_00264	CDS	1284	gltA2	2.3.3.16	COG0372	Citrate synthase 1
AGEJDLBK_00265	CDS	1137	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
AGEJDLBK_00266	CDS	324			COG1146	Ferredoxin
AGEJDLBK_00267	CDS	1074				hypothetical protein
AGEJDLBK_00268	CDS	1758	vanW		COG2720	Vancomycin B-type resistance protein VanW
AGEJDLBK_00269	CDS	1329	mshB	3.5.1.103	COG2120	1D-myo-inositol 2-acetamido-2-deoxy-alpha-D-glucopyranoside deacetylase
AGEJDLBK_00270	CDS	1911	typA		COG1217	GTP-binding protein TypA/BipA
AGEJDLBK_00271	CDS	1941			COG1123	putative ABC transporter ATP-binding protein
AGEJDLBK_00272	CDS	1032			COG1173	Putative peptide transport permease protein
AGEJDLBK_00273	CDS	1545			COG0601	Putative peptide transport permease protein
AGEJDLBK_00274	CDS	1806			COG0747	putative lipoprotein
AGEJDLBK_00275	CDS	591				hypothetical protein
AGEJDLBK_00276	CDS	657	gloC_1	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
AGEJDLBK_00277	CDS	1050	namA_1	1.6.99.1	COG1902	NADPH dehydrogenase
AGEJDLBK_00278	CDS	1542	sdcS		COG0471	Sodium-dependent dicarboxylate transporter SdcS
AGEJDLBK_00279	CDS	768	catD_1	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
AGEJDLBK_00280	CDS	642	tdk_1	2.7.1.21	COG1435	Thymidine kinase
AGEJDLBK_00281	CDS	2229	icd	1.1.1.42	COG2838	Isocitrate dehydrogenase [NADP]
AGEJDLBK_00282	CDS	489			COG5416	putative membrane protein
AGEJDLBK_00283	CDS	645				hypothetical protein
AGEJDLBK_00284	CDS	408				hypothetical protein
AGEJDLBK_00285	CDS	1431	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
AGEJDLBK_00286	CDS	882	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
AGEJDLBK_00287	CDS	582	pdxT	4.3.3.6	COG0311	Pyridoxal 5'-phosphate synthase subunit PdxT
AGEJDLBK_00288	CDS	1551				hypothetical protein
AGEJDLBK_00289	CDS	951	nadK	2.7.1.23		NAD kinase
AGEJDLBK_00290	CDS	1125				hypothetical protein
AGEJDLBK_00291	CDS	1305	pnbA	3.1.1.-	COG2272	Para-nitrobenzyl esterase
AGEJDLBK_00292	CDS	510	gpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
AGEJDLBK_00293	CDS	459				hypothetical protein
AGEJDLBK_00294	CDS	279				hypothetical protein
AGEJDLBK_00295	CDS	561				hypothetical protein
AGEJDLBK_00296	CDS	585				hypothetical protein
AGEJDLBK_00297	CDS	642				hypothetical protein
AGEJDLBK_00298	CDS	888				hypothetical protein
AGEJDLBK_00299	CDS	1239	czcO_1	1.-.-.-	COG2072	putative oxidoreductase CzcO
AGEJDLBK_00300	CDS	669				hypothetical protein
AGEJDLBK_00301	CDS	717	bshB2	3.5.1.-	COG2120	putative N-acetyl-alpha-D-glucosaminyl L-malate deacetylase 2
AGEJDLBK_00302	CDS	501	tpx	1.11.1.15	COG2077	Thiol peroxidase
AGEJDLBK_00303	CDS	2226	yfkN		COG0737	Trifunctional nucleotide phosphoesterase protein YfkN
AGEJDLBK_00304	CDS	972				hypothetical protein
AGEJDLBK_00305	CDS	519				hypothetical protein
AGEJDLBK_00306	CDS	114				hypothetical protein
AGEJDLBK_00307	CDS	549				hypothetical protein
AGEJDLBK_00308	CDS	687				hypothetical protein
AGEJDLBK_00309	CDS	750				hypothetical protein
AGEJDLBK_00310	CDS	495				hypothetical protein
AGEJDLBK_00311	CDS	207				hypothetical protein
AGEJDLBK_00312	CDS	240				hypothetical protein
AGEJDLBK_00313	CDS	165				hypothetical protein
AGEJDLBK_00314	CDS	990	recA_1			Protein RecA
AGEJDLBK_00315	CDS	318				hypothetical protein
AGEJDLBK_00316	CDS	735				hypothetical protein
AGEJDLBK_00317	CDS	231				hypothetical protein
AGEJDLBK_00318	CDS	195				hypothetical protein
AGEJDLBK_00319	CDS	576				hypothetical protein
AGEJDLBK_00320	CDS	1203	intQ		COG0582	Putative defective protein IntQ
AGEJDLBK_00321	tRNA	83				tRNA-Tyr(gta)
AGEJDLBK_00322	CDS	492				hypothetical protein
AGEJDLBK_00323	CDS	1365	metE_1	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
AGEJDLBK_00324	CDS	915	ywaC_1	2.7.6.5	COG2357	GTP pyrophosphokinase YwaC
AGEJDLBK_00325	CDS	1419	fprA_1	1.18.1.2	COG0493	NADPH-ferredoxin reductase FprA
AGEJDLBK_00326	CDS	921	rarD_1		COG2962	Protein RarD
AGEJDLBK_00327	CDS	915	rarD_2		COG2962	Protein RarD
AGEJDLBK_00328	CDS	402	ytrA		COG1725	HTH-type transcriptional repressor YtrA
AGEJDLBK_00329	CDS	915	ytrB		COG1131	ABC transporter ATP-binding protein YtrB
AGEJDLBK_00330	CDS	744				hypothetical protein
AGEJDLBK_00331	CDS	1074				hypothetical protein
AGEJDLBK_00332	CDS	1026	hepT	2.5.1.30	COG0142	Heptaprenyl diphosphate synthase component 2
AGEJDLBK_00333	CDS	1302	menJ	1.3.99.38	COG0644	Menaquinone reductase
AGEJDLBK_00334	CDS	693	menG	2.1.1.163	COG2226	Demethylmenaquinone methyltransferase
AGEJDLBK_00335	CDS	1365	dhbC	5.4.4.2	COG1169	Isochorismate synthase DhbC
AGEJDLBK_00336	CDS	1419				hypothetical protein
AGEJDLBK_00337	CDS	1953	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
AGEJDLBK_00338	CDS	1647			COG0627	putative protein
AGEJDLBK_00339	CDS	705				hypothetical protein
AGEJDLBK_00340	CDS	1083	menC_1	4.2.1.113	COG4948	o-succinylbenzoate synthase
AGEJDLBK_00341	CDS	918	menB_1	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
AGEJDLBK_00342	CDS	1230	menE	6.2.1.26	COG0318	putative 2-succinylbenzoate--CoA ligase
AGEJDLBK_00343	CDS	933	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
AGEJDLBK_00344	CDS	267				hypothetical protein
AGEJDLBK_00345	CDS	438				hypothetical protein
