locus_tag	ftype	length_bp	gene	EC_number	COG	product
AGDBFNGI_00063	CDS	474	rpiB	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
AGDBFNGI_00064	CDS	1113	adhD	1.1.1.1	COG1062	Putative alcohol dehydrogenase D
AGDBFNGI_00065	CDS	1245	gdhB	1.1.5.2	COG2133	Quinoprotein glucose dehydrogenase B
AGDBFNGI_00066	tRNA	75				tRNA-Pro(tgg)
AGDBFNGI_00067	tRNA	74				tRNA-Gly(tcc)
AGDBFNGI_00068	CDS	813	hmuV	3.6.3.-	COG4559	Hemin import ATP-binding protein HmuV
AGDBFNGI_00069	CDS	1188	hmuU		COG0609	Hemin transport system permease protein HmuU
AGDBFNGI_00070	CDS	1032	hmuT		COG4558	Hemin-binding periplasmic protein HmuT
AGDBFNGI_00071	CDS	3951	entF	2.7.7.-	COG1020	Enterobactin synthase component F
AGDBFNGI_00072	CDS	1272	fes		COG2382	Enterochelin esterase
AGDBFNGI_00073	CDS	1215	nifS	2.8.1.7	COG1104	Cysteine desulfurase NifS
AGDBFNGI_00074	CDS	924	nadC	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
AGDBFNGI_00075	CDS	1677	nadB	1.4.3.16	COG0029	L-aspartate oxidase
AGDBFNGI_00076	CDS	1284	nadA	2.5.1.72	COG0379	Quinolinate synthase A
AGDBFNGI_00077	CDS	939	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
AGDBFNGI_00078	CDS	852	panC	6.3.2.1	COG0414	Pantothenate synthetase
AGDBFNGI_00079	CDS	1584				hypothetical protein
AGDBFNGI_00080	CDS	801				hypothetical protein
AGDBFNGI_00081	CDS	903	gltC_1			HTH-type transcriptional regulator GltC
AGDBFNGI_00082	CDS	1134		1.-.-.-	COG0516	putative oxidoreductase/MSMEI_1564
AGDBFNGI_00083	CDS	966				hypothetical protein
AGDBFNGI_00084	CDS	438				putative protein
AGDBFNGI_00085	CDS	1557	guaA_1	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
AGDBFNGI_00086	CDS	717	bioY		COG1268	Biotin transporter BioY
AGDBFNGI_00087	CDS	738	bioM	3.6.3.-	COG1122	Biotin transport ATP-binding protein BioM
AGDBFNGI_00088	CDS	639	bioN		COG0619	Energy-coupling factor transporter transmembrane protein BioN
AGDBFNGI_00089	CDS	1548	gsiB_1		COG0747	Glutathione-binding protein GsiB
AGDBFNGI_00090	CDS	1539	dag_1	3.5.1.82		N-acyl-D-glutamate deacylase
AGDBFNGI_00091	CDS	1488	aam_1	3.5.1.13	COG0154	Acylamidase
AGDBFNGI_00092	CDS	1116	menC_1	4.2.1.113	COG4948	o-succinylbenzoate synthase
AGDBFNGI_00093	CDS	837	oppF_1		COG4608	Oligopeptide transport ATP-binding protein OppF
AGDBFNGI_00094	CDS	1008	oppD_1		COG0444	Oligopeptide transport ATP-binding protein OppD
AGDBFNGI_00095	CDS	888	gsiD_1		COG1173	Glutathione transport system permease protein GsiD
AGDBFNGI_00096	CDS	945	gsiC_1		COG0601	Glutathione transport system permease protein GsiC
AGDBFNGI_00097	CDS	948	lrpC_1		COG1522	HTH-type transcriptional regulator LrpC
AGDBFNGI_00098	CDS	564	yecD	3.-.-.-	COG1335	Isochorismatase family protein YecD
AGDBFNGI_00099	CDS	1182	mgtA_1	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
AGDBFNGI_00100	CDS	639				hypothetical protein
AGDBFNGI_00101	CDS	855	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
AGDBFNGI_00102	CDS	2652	yhcR	3.1.31.-	COG0737	Endonuclease YhcR
AGDBFNGI_00103	CDS	2142				hypothetical protein
AGDBFNGI_00104	CDS	2553				hypothetical protein
AGDBFNGI_00105	CDS	444	rplM		COG0102	50S ribosomal protein L13
AGDBFNGI_00106	CDS	516	rpsI		COG0103	30S ribosomal protein S9
AGDBFNGI_00107	CDS	1353	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
AGDBFNGI_00108	CDS	1863	msbA_1	3.6.3.-	COG1132	Lipid A export ATP-binding/permease protein MsbA
AGDBFNGI_00109	CDS	1161	coaA	2.7.1.33	COG1072	Pantothenate kinase
AGDBFNGI_00110	CDS	1806	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
AGDBFNGI_00111	CDS	423	acpS	2.7.8.7		Holo-[acyl-carrier-protein] synthase
AGDBFNGI_00112	CDS	1311	hipO_1	3.5.1.32	COG1473	Hippurate hydrolase
AGDBFNGI_00113	CDS	1650	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
AGDBFNGI_00114	CDS	1257	alr	5.1.1.1	COG0787	Alanine racemase
AGDBFNGI_00115	CDS	600	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
AGDBFNGI_00116	CDS	684			COG1214	putative protein
AGDBFNGI_00117	CDS	462	rimI	2.3.1.128	COG0456	Ribosomal-protein-alanine acetyltransferase
AGDBFNGI_00118	CDS	636	rhtC		COG1280	Threonine efflux protein
AGDBFNGI_00119	CDS	693	hmuO	1.14.14.18		Heme oxygenase
AGDBFNGI_00120	CDS	948	iolS_1	1.1.1.-	COG0667	Aldo-keto reductase IolS
AGDBFNGI_00121	CDS	624				hypothetical protein
AGDBFNGI_00122	CDS	1080	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
AGDBFNGI_00123	CDS	588	mutT3	3.6.1.55	COG0494	Putative 8-oxo-dGTP diphosphatase 3
AGDBFNGI_00124	CDS	1128		6.3.2.2	COG2170	Putative glutamate--cysteine ligase 2
AGDBFNGI_00125	CDS	1098	sugC_1	3.6.3.-	COG3839	Trehalose import ATP-binding protein SugC
AGDBFNGI_00126	CDS	1587	xylB	2.7.1.17	COG1070	Xylulose kinase
AGDBFNGI_00127	CDS	990	sorC		COG2390	Sorbitol operon regulator
AGDBFNGI_00128	CDS	1359	eltP			Erythritol/L-threitol-binding protein
AGDBFNGI_00129	CDS	846	sugA		COG1175	Trehalose transport system permease protein SugA
AGDBFNGI_00130	CDS	939	sugB		COG0395	Trehalose transport system permease protein SugB
AGDBFNGI_00131	CDS	1521	mtlK	1.1.1.67	COG0246	Mannitol 2-dehydrogenase
AGDBFNGI_00132	CDS	1608	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
AGDBFNGI_00133	CDS	891	iap_1	3.4.-.-	COG0791	putative endopeptidase p60
AGDBFNGI_00134	CDS	837	sseB	2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase SseB
AGDBFNGI_00135	CDS	1263				hypothetical protein
AGDBFNGI_00136	CDS	948	ksgA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
AGDBFNGI_00137	CDS	951	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
AGDBFNGI_00138	CDS	747				hypothetical protein
AGDBFNGI_00139	CDS	1404	ygbN_1		COG2610	Inner membrane permease YgbN
AGDBFNGI_00140	CDS	498	gntK	2.7.1.12	COG3265	Thermoresistant gluconokinase
AGDBFNGI_00141	CDS	1536	gndA	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, NADP(+)-dependent, decarboxylating
AGDBFNGI_00142	CDS	1137	phnW	2.6.1.37	COG0075	2-aminoethylphosphonate--pyruvate transaminase
AGDBFNGI_00143	CDS	942				hypothetical protein
AGDBFNGI_00144	CDS	1047	yitJ		COG0646	Bifunctional homocysteine S-methyltransferase/5,10-methylenetetrahydrofolate reductase
AGDBFNGI_00145	CDS	1065				hypothetical protein
AGDBFNGI_00146	CDS	345	yocK		COG1734	General stress protein 16O
AGDBFNGI_00147	CDS	1842	yheS_1		COG0488	putative ABC transporter ATP-binding protein YheS
AGDBFNGI_00148	CDS	1071	tmpC		COG1744	Membrane lipoprotein TmpC
AGDBFNGI_00149	CDS	1605	rbsA	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
AGDBFNGI_00150	CDS	1233				hypothetical protein
AGDBFNGI_00151	CDS	1284				hypothetical protein
AGDBFNGI_00152	CDS	495	cdd	3.5.4.5	COG0295	Cytidine deaminase
AGDBFNGI_00153	CDS	1290	deoA	2.4.2.4	COG0213	Thymidine phosphorylase
AGDBFNGI_00154	CDS	651	deoC	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
AGDBFNGI_00155	CDS	336				hypothetical protein
AGDBFNGI_00156	CDS	1251	bioB_1	2.8.1.6		Biotin synthase
AGDBFNGI_00157	CDS	1335	bioA	2.6.1.62		Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
AGDBFNGI_00158	CDS	1131	bioF	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase
AGDBFNGI_00159	CDS	768	bioD	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD
AGDBFNGI_00160	CDS	1878		5.4.2.8	COG1109	putative phosphomannomutase
AGDBFNGI_00161	CDS	810	punA	2.4.2.1		Purine nucleoside phosphorylase
AGDBFNGI_00162	CDS	1002				hypothetical protein
AGDBFNGI_00163	CDS	1476	proY		COG1113	Proline-specific permease ProY
AGDBFNGI_00164	CDS	3435	essC		COG1674	ESAT-6 secretion machinery protein EssC
AGDBFNGI_00165	CDS	267				hypothetical protein
AGDBFNGI_00166	CDS	459				hypothetical protein
AGDBFNGI_00167	CDS	447				hypothetical protein
AGDBFNGI_00168	CDS	405				hypothetical protein
AGDBFNGI_00169	CDS	756				hypothetical protein
AGDBFNGI_00170	CDS	399				hypothetical protein
AGDBFNGI_00171	CDS	645				hypothetical protein
AGDBFNGI_00172	CDS	846				hypothetical protein
AGDBFNGI_00173	CDS	210				hypothetical protein
AGDBFNGI_00174	CDS	633				hypothetical protein
AGDBFNGI_00175	CDS	261				hypothetical protein
AGDBFNGI_00176	CDS	750				hypothetical protein
AGDBFNGI_00177	CDS	942				hypothetical protein
AGDBFNGI_00178	CDS	354				hypothetical protein
AGDBFNGI_00179	CDS	195				hypothetical protein
AGDBFNGI_00180	CDS	489				hypothetical protein
AGDBFNGI_00181	CDS	423				hypothetical protein
AGDBFNGI_00182	CDS	189				hypothetical protein
AGDBFNGI_00183	CDS	318				hypothetical protein
AGDBFNGI_00184	CDS	843				hypothetical protein
AGDBFNGI_00185	CDS	321				hypothetical protein
AGDBFNGI_00186	CDS	1302				hypothetical protein
AGDBFNGI_00187	CDS	2127				hypothetical protein
AGDBFNGI_00188	CDS	2556				hypothetical protein
AGDBFNGI_00189	CDS	849				hypothetical protein
AGDBFNGI_00190	CDS	213				hypothetical protein
AGDBFNGI_00191	CDS	312			COG2963	Insertion element IS6110 uncharacterized 12.0 kDa protein
AGDBFNGI_00192	CDS	231				hypothetical protein
AGDBFNGI_00193	tRNA	75				tRNA-Met(cat)
AGDBFNGI_00194	CDS	996	yfiY_1		COG0614	putative siderophore-binding lipoprotein YfiY
AGDBFNGI_00195	CDS	2982				hypothetical protein
AGDBFNGI_00196	CDS	1041	ylbL		COG3480	putative protein YlbL
AGDBFNGI_00197	CDS	1446				hypothetical protein
AGDBFNGI_00198	CDS	570				hypothetical protein
AGDBFNGI_00199	CDS	549				hypothetical protein
AGDBFNGI_00200	CDS	903				hypothetical protein
AGDBFNGI_00201	CDS	2040	uvrD2	3.6.4.12	COG0210	ATP-dependent DNA helicase UvrD2
AGDBFNGI_00202	CDS	1035	nudC_1	3.6.1.22	COG2816	NADH pyrophosphatase
AGDBFNGI_00203	CDS	1083				hypothetical protein
AGDBFNGI_00204	CDS	3186	pcrA_1	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
AGDBFNGI_00205	CDS	3261	addB	3.6.4.12		ATP-dependent helicase/deoxyribonuclease subunit B
AGDBFNGI_00206	CDS	492				putative HTH-type transcriptional regulator
AGDBFNGI_00207	CDS	222				hypothetical protein
AGDBFNGI_00208	CDS	633				hypothetical protein
AGDBFNGI_00209	CDS	1470	cshA	3.6.4.13	COG0513	ATP-dependent RNA helicase CshA
AGDBFNGI_00210	CDS	858	phnPP	3.1.4.57	COG0613	Phosphoribosyl 1,2-cyclic phosphate 1,2-diphosphodiesterase
AGDBFNGI_00211	CDS	1515	pepPI	3.4.11.9		Xaa-Pro aminopeptidase 1
AGDBFNGI_00212	CDS	1077		3.4.11.-	COG3191	putative aminopeptidase
AGDBFNGI_00213	CDS	1929	cpdA_1	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
AGDBFNGI_00214	CDS	1275			COG2239	Magnesium transporter MgtE
AGDBFNGI_00215	CDS	534				hypothetical protein
AGDBFNGI_00216	CDS	1125	mrp		COG0489	Iron-sulfur cluster carrier protein
AGDBFNGI_00217	CDS	474	tatB_1			Sec-independent protein translocase protein TatB
AGDBFNGI_00218	CDS	333	atl		COG3695	DNA base-flipping protein
AGDBFNGI_00219	CDS	663		2.1.1.-	COG4122	Putative O-methyltransferase/MSMEI_4947
AGDBFNGI_00220	CDS	171				hypothetical protein
AGDBFNGI_00221	CDS	1236				hypothetical protein
AGDBFNGI_00222	CDS	270				hypothetical protein
AGDBFNGI_00223	CDS	1173	folP2		COG0294	Inactive dihydropteroate synthase 2
AGDBFNGI_00224	CDS	1167	dapE_1	3.5.1.18	COG0624	Putative succinyl-diaminopimelate desuccinylase DapE
AGDBFNGI_00225	CDS	945	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
AGDBFNGI_00226	CDS	1284	gltA2	2.3.3.16	COG0372	Citrate synthase 1
AGDBFNGI_00227	CDS	1137	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
AGDBFNGI_00228	CDS	324			COG1146	Ferredoxin
AGDBFNGI_00229	CDS	1074				hypothetical protein
AGDBFNGI_00230	CDS	1758	vanW		COG2720	Vancomycin B-type resistance protein VanW
AGDBFNGI_00231	CDS	1329	mshB	3.5.1.103	COG2120	1D-myo-inositol 2-acetamido-2-deoxy-alpha-D-glucopyranoside deacetylase
AGDBFNGI_00232	CDS	1911	typA		COG1217	GTP-binding protein TypA/BipA
AGDBFNGI_00233	CDS	1944	oppD_2		COG0444	Oligopeptide transport ATP-binding protein OppD
AGDBFNGI_00234	CDS	1059			COG1173	Putative peptide transport permease protein
AGDBFNGI_00235	CDS	1545			COG0601	Putative peptide transport permease protein
AGDBFNGI_00236	CDS	1809			COG0747	putative lipoprotein
AGDBFNGI_00237	CDS	591				hypothetical protein
AGDBFNGI_00238	CDS	657	gloC_1	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
AGDBFNGI_00239	CDS	1071	namA_1	1.6.99.1	COG1902	NADPH dehydrogenase
AGDBFNGI_00240	CDS	1620	sdcS		COG0471	Sodium-dependent dicarboxylate transporter SdcS
AGDBFNGI_00241	CDS	768	catD_1	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
AGDBFNGI_00242	CDS	642	tdk_1	2.7.1.21	COG1435	Thymidine kinase
AGDBFNGI_00243	CDS	2229	icd	1.1.1.42	COG2838	Isocitrate dehydrogenase [NADP]
AGDBFNGI_00244	CDS	489			COG5416	putative membrane protein
AGDBFNGI_00245	CDS	645				hypothetical protein
AGDBFNGI_00246	CDS	408				hypothetical protein
AGDBFNGI_00247	CDS	1431	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
AGDBFNGI_00248	CDS	882	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
AGDBFNGI_00249	CDS	582	pdxT	4.3.3.6	COG0311	Pyridoxal 5'-phosphate synthase subunit PdxT
AGDBFNGI_00250	CDS	1596				hypothetical protein
AGDBFNGI_00251	CDS	1017	nadK	2.7.1.23		NAD kinase
AGDBFNGI_00252	CDS	1125				hypothetical protein
AGDBFNGI_00253	CDS	1305	pnbA	3.1.1.-	COG2272	Para-nitrobenzyl esterase
AGDBFNGI_00254	CDS	510	gpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
AGDBFNGI_00255	CDS	459				hypothetical protein
AGDBFNGI_00256	CDS	279				hypothetical protein
AGDBFNGI_00257	CDS	561				hypothetical protein
AGDBFNGI_00258	CDS	138				hypothetical protein
AGDBFNGI_00259	CDS	387				hypothetical protein
AGDBFNGI_00260	CDS	168				hypothetical protein
AGDBFNGI_00261	CDS	555				hypothetical protein
AGDBFNGI_00262	CDS	759				hypothetical protein
AGDBFNGI_00263	CDS	534				hypothetical protein
AGDBFNGI_00264	CDS	1767				hypothetical protein
AGDBFNGI_00265	CDS	303				hypothetical protein
AGDBFNGI_00266	CDS	1539				hypothetical protein
AGDBFNGI_00267	CDS	477				hypothetical protein
AGDBFNGI_00268	CDS	642				hypothetical protein
AGDBFNGI_00269	CDS	876				hypothetical protein
AGDBFNGI_00270	CDS	1239	czcO_1	1.-.-.-	COG2072	putative oxidoreductase CzcO
AGDBFNGI_00271	CDS	669				hypothetical protein
AGDBFNGI_00272	CDS	717	bshB2	3.5.1.-	COG2120	putative N-acetyl-alpha-D-glucosaminyl L-malate deacetylase 2
AGDBFNGI_00273	CDS	501	tpx	1.11.1.15	COG2077	Thiol peroxidase
AGDBFNGI_00274	CDS	2226	yfkN		COG0737	Trifunctional nucleotide phosphoesterase protein YfkN
AGDBFNGI_00275	CDS	972				hypothetical protein
AGDBFNGI_00276	CDS	519				hypothetical protein
AGDBFNGI_00277	CDS	393				hypothetical protein
AGDBFNGI_00278	CDS	834				putative protein
AGDBFNGI_00279	CDS	225				hypothetical protein
AGDBFNGI_00280	CDS	546		2.3.1.-	COG1670	Acetyltransferase
AGDBFNGI_00281	CDS	1755				hypothetical protein
AGDBFNGI_00282	CDS	564				hypothetical protein
AGDBFNGI_00283	CDS	321				hypothetical protein
AGDBFNGI_00284	CDS	1164	yedI		COG2354	Inner membrane protein YedI
AGDBFNGI_00285	CDS	948	yfmC_1		COG4594	Fe(3+)-citrate-binding protein YfmC
AGDBFNGI_00286	CDS	906	fepC_1		COG1120	Ferric enterobactin transport ATP-binding protein FepC
AGDBFNGI_00287	CDS	1107	fepG_1		COG4779	Ferric enterobactin transport system permease protein FepG
AGDBFNGI_00288	CDS	1068	fepD		COG0609	Ferric enterobactin transport system permease protein FepD
AGDBFNGI_00289	CDS	489			COG2166	putative SufE-like protein
AGDBFNGI_00290	CDS	909	sseA	2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase SseA
AGDBFNGI_00291	CDS	789	ybfF	3.1.-.-	COG0596	Esterase YbfF
AGDBFNGI_00292	CDS	492				putative protein
AGDBFNGI_00293	CDS	459	rppH_1	3.6.1.-		RNA pyrophosphohydrolase
AGDBFNGI_00294	CDS	957	yfiY_2		COG0614	putative siderophore-binding lipoprotein YfiY
AGDBFNGI_00295	CDS	1476	lysP		COG0833	Lysine-specific permease
AGDBFNGI_00296	CDS	1239	lldD_1	1.1.-.-	COG1304	Putative L-lactate dehydrogenase
AGDBFNGI_00297	CDS	1218	fic_1	2.7.7.-	COG3177	Adenosine monophosphate-protein transferase SoFic
AGDBFNGI_00298	CDS	717	degU_1		COG2197	Transcriptional regulatory protein DegU
AGDBFNGI_00299	CDS	1101	nreB_1	2.7.13.3		Oxygen sensor histidine kinase NreB
AGDBFNGI_00300	CDS	804			COG0586	putative membrane protein
AGDBFNGI_00301	CDS	663				hypothetical protein
AGDBFNGI_00302	CDS	942				hypothetical protein
AGDBFNGI_00303	CDS	669	thiE_1	2.5.1.3	COG0352	Thiamine-phosphate synthase
AGDBFNGI_00304	CDS	1182	thiO_1	1.4.3.19		Glycine oxidase
AGDBFNGI_00305	CDS	249				hypothetical protein
AGDBFNGI_00306	CDS	768	thiG	2.8.1.10	COG2022	Thiazole synthase
AGDBFNGI_00307	CDS	1251	moeZ_1		COG0476	putative adenylyltransferase/sulfurtransferase MoeZ
AGDBFNGI_00308	CDS	504				hypothetical protein
AGDBFNGI_00309	CDS	654	mug	3.2.2.28	COG3663	G/U mismatch-specific DNA glycosylase
AGDBFNGI_00310	CDS	615	tdk_2	2.7.1.21	COG1435	Thymidine kinase
AGDBFNGI_00311	CDS	672				hypothetical protein
AGDBFNGI_00312	CDS	462				hypothetical protein
AGDBFNGI_00313	CDS	630				hypothetical protein
AGDBFNGI_00314	CDS	792				hypothetical protein
AGDBFNGI_00315	CDS	291				hypothetical protein
AGDBFNGI_00316	CDS	1452	ykoD_1	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
AGDBFNGI_00317	CDS	816	ecfT_1			Energy-coupling factor transporter transmembrane protein EcfT
AGDBFNGI_00318	CDS	654				hypothetical protein
AGDBFNGI_00319	CDS	1218	rihA	3.2.-.-	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihA
AGDBFNGI_00320	CDS	444				hypothetical protein
AGDBFNGI_00321	CDS	888	pfkB	2.7.1.11	COG0524	ATP-dependent 6-phosphofructokinase
AGDBFNGI_00322	CDS	495				hypothetical protein
AGDBFNGI_00323	CDS	333				hypothetical protein
AGDBFNGI_00324	CDS	495			COG1733	putative HTH-type transcriptional regulator
AGDBFNGI_00325	CDS	645				hypothetical protein
AGDBFNGI_00326	CDS	687	yhfK_1	4.-.-.-	COG0702	putative sugar epimerase YhfK
AGDBFNGI_00327	CDS	618				hypothetical protein
AGDBFNGI_00328	CDS	909				hypothetical protein
AGDBFNGI_00329	CDS	573				hypothetical protein
AGDBFNGI_00330	CDS	414				hypothetical protein
AGDBFNGI_00331	CDS	441	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
AGDBFNGI_00332	CDS	513				hypothetical protein
AGDBFNGI_00333	CDS	1728	cstA		COG1966	Peptide transporter CstA
AGDBFNGI_00334	CDS	306				hypothetical protein
AGDBFNGI_00335	CDS	984	arsA	3.6.3.16		Arsenical pump-driving ATPase
AGDBFNGI_00336	CDS	1221	ceo	1.5.1.24		N(5)-(carboxyethyl)ornithine synthase
AGDBFNGI_00337	CDS	915	mlhB	3.1.1.83		Monoterpene epsilon-lactone hydrolase
AGDBFNGI_00338	CDS	840	rdmC	3.1.1.95		Aclacinomycin methylesterase RdmC
AGDBFNGI_00339	CDS	459				hypothetical protein
AGDBFNGI_00340	CDS	1008				hypothetical protein
AGDBFNGI_00341	CDS	393				hypothetical protein
AGDBFNGI_00342	CDS	1230	lip2	3.1.1.3		Lipase 2
AGDBFNGI_00343	CDS	942	hcaR_1			Hca operon transcriptional activator HcaR
AGDBFNGI_00344	CDS	993				hypothetical protein
AGDBFNGI_00345	CDS	1041	xecA1	4.4.1.23		2-hydroxypropyl-CoM lyase
AGDBFNGI_00346	CDS	807				hypothetical protein
AGDBFNGI_00347	CDS	351				hypothetical protein
AGDBFNGI_00348	CDS	300	higA_1			Antitoxin HigA
